csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8657534246575341,0.31,1753478984,,False,1,08112a27,2025-07-25_17-29-44,1.9030306339263916,1.9030306339263916,52425,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,1.9030306339263916,1
