csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7066666666666668,0.35,1753478070,,False,1,60a5f80b,2025-07-25_17-14-30,0.5619421005249023,0.5619421005249023,46644,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.5619421005249023,1
