csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7200000000000001,0.3375,1753478072,,False,1,727f6d52,2025-07-25_17-14-32,0.5394430160522461,0.5394430160522461,46656,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.5394430160522461,1
