csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.68,0.275,1753478067,,False,1,fc26fd79,2025-07-25_17-14-27,0.29587411880493164,0.29587411880493164,46632,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.29587411880493164,1
