experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
ensemble_soft_none_size3_xgb_rf_cnb_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.2666666666666666,0.18333333333333332,"[0.15291666666666656, 0.3499999999999999]","[0.11208333333333334, 0.28791666666666665]",237,60,0.32086682319641113,,0.23740005493164062,0.06787610054016113,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.15291666666666656,0.3499999999999999,0.11208333333333334,0.28791666666666665
ensemble_soft_none_size3_xgb_rf_cnb_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.254980079681275,0.10756972111553785,"[0.19083665338645442, 0.2974103585657371]","[0.07350597609561754, 0.14053784860557766]",1001,251,0.4709799289703369,,0.35047078132629395,0.10334515571594238,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.19083665338645442,0.2974103585657371,0.07350597609561754,0.14053784860557766
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.2833333333333333,0.21666666666666667,"[0.19999999999999996, 0.38333333333333336]","[0.13333333333333333, 0.3333333333333333]",1222,60,0.4856722354888916,,0.38648104667663574,0.08154487609863281,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.19999999999999996,0.38333333333333336,0.13333333333333333,0.3333333333333333
ensemble_soft_none_size3_xgb_rf_cnb_in_domain_UP_UP_size0.7,in_domain,UP,UP,0.775,0.4377224199288256,"[0.6926674504321302, 0.7866964285714285]","[0.38656583629893243, 0.474288256227758]",1124,281,0.47308802604675293,,0.3426949977874756,0.11124110221862793,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.6926674504321302,0.7866964285714285,0.38656583629893243,0.474288256227758
ensemble_soft_none_size3_xgb_rf_cnb_in_domain_Mexico_Mexico_size0.7,in_domain,Mexico,Mexico,0.43790849673202614,0.19934640522875818,"[0.3852941176470589, 0.4616830065359478]","[0.15359477124183007, 0.2394607843137255]",1222,306,0.4754140377044678,,0.355806827545166,0.10455894470214844,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.3852941176470589,0.4616830065359478,0.15359477124183007,0.2394607843137255
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Mexico_Bohol_size0.7,out_domain,Mexico,Bohol,0.13147410358565748,0.05976095617529881,"[0.09850597609561766, 0.1633466135458168]","[0.03187250996015936, 0.08187250996015935]",1222,251,0.4834170341491699,,0.36712193489074707,0.10103607177734375,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.09850597609561766,0.1633466135458168,0.03187250996015936,0.08187250996015935
ensemble_soft_none_size3_xgb_rf_cnb_in_domain_AP_AP_size0.7,in_domain,AP,AP,0.5912162162162162,0.30976430976430974,"[0.5078109359359358, 0.617652027027027]","[0.2564814814814815, 0.35353535353535354]",1186,297,0.48467397689819336,,0.3628959655761719,0.10588192939758301,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.5078109359359358,0.617652027027027,0.2564814814814815,0.35353535353535354
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Mexico_UP_size0.7,out_domain,Mexico,UP,0.4092526690391458,0.18149466192170818,"[0.35, 0.4539145907473309]","[0.13425266903914593, 0.2206405693950178]",1222,281,0.4893491268157959,,0.3673121929168701,0.10338783264160156,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.35,0.4539145907473309,0.13425266903914593,0.2206405693950178
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Mexico_AP_size0.7,out_domain,Mexico,AP,0.44107744107744107,0.13468013468013468,"[0.37247474747474746, 0.4855218855218854]","[0.1015993265993266, 0.1803030303030303]",1222,297,0.49172401428222656,,0.3565938472747803,0.1188669204711914,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.37247474747474746,0.4855218855218854,0.1015993265993266,0.1803030303030303
ensemble_soft_none_size3_xgb_rf_cnb_in_domain_Dar_Dar_size0.7,in_domain,Dar,Dar,0.31269349845201244,0.16666666666666666,"[0.26257716049382723, 0.3513117283950618]","[0.1363425925925926, 0.21689814814814815]",1293,324,0.5122737884521484,,0.3863859176635742,0.11108922958374023,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.26257716049382723,0.3513117283950618,0.1363425925925926,0.21689814814814815
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Mexico_Dar_size0.7,out_domain,Mexico,Dar,0.235294117647059,0.11419753086419752,"[0.1994598765432099, 0.2685185185185186]","[0.10100308641975309, 0.13834876543209876]",1222,324,0.5185010433197021,,0.3917500972747803,0.11007189750671387,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.1994598765432099,0.2685185185185186,0.10100308641975309,0.13834876543209876
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_AP_Mexico_size0.7,out_domain,AP,Mexico,0.34967320261437906,0.0915032679738562,"[0.3006535947712418, 0.37941176470588245]","[0.0644607843137255, 0.10874183006535948]",1186,306,0.5216710567474365,,0.39307308197021484,0.11113882064819336,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.3006535947712418,0.37941176470588245,0.0644607843137255,0.10874183006535948
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_AP_Bohol_size0.7,out_domain,AP,Bohol,0.3665338645418327,0.14342629482071714,"[0.3067729083665339, 0.41872509960159365]","[0.09741035856573706, 0.1880478087649402]",1186,251,0.43613100051879883,,0.32158613204956055,0.10420680046081543,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.3067729083665339,0.41872509960159365,0.09741035856573706,0.1880478087649402
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_UP_Mexico_size0.7,out_domain,UP,Mexico,0.5882352941176471,0.20588235294117646,"[0.5032679738562091, 0.6194444444444445]","[0.15089869281045754, 0.23300653594771237]",1124,306,0.4284229278564453,,0.293856143951416,0.1060628890991211,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.5032679738562091,0.6194444444444445,0.15089869281045754,0.23300653594771237
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_UP_Bohol_size0.7,out_domain,UP,Bohol,0.5418326693227091,0.19123505976095617,"[0.4642430278884463, 0.5918326693227093]","[0.15209163346613547, 0.22818725099601592]",1124,251,0.43825602531433105,,0.2955970764160156,0.11397385597229004,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.4642430278884463,0.5918326693227093,0.15209163346613547,0.22818725099601592
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_UP_AP_size0.7,out_domain,UP,AP,0.7162162162162162,0.31313131313131315,"[0.6351351351351351, 0.7380587974337974]","[0.25892255892255894, 0.3722222222222222]",1124,297,0.47210693359375,,0.32497596740722656,0.11803412437438965,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.6351351351351351,0.7380587974337974,0.25892255892255894,0.3722222222222222
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.3666666666666667,0.26666666666666666,"[0.24541666666666667, 0.42583333333333334]","[0.17875, 0.3545833333333333]",1124,60,0.45239782333374023,,0.32155919075012207,0.09982681274414062,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.24541666666666667,0.42583333333333334,0.17875,0.3545833333333333
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.1333333333333333,0.1,"[0.04999999999999993, 0.21374999999999988]","[0.03333333333333333, 0.17583333333333329]",1293,60,0.4302210807800293,,0.3098459243774414,0.09087324142456055,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.04999999999999993,0.21374999999999988,0.03333333333333333,0.17583333333333329
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Dar_Mexico_size0.7,out_domain,Dar,Mexico,0.2222222222222222,0.042483660130718956,"[0.18627450980392157, 0.25343137254901954]","[0.020179738562091508, 0.07516339869281045]",1293,306,0.47669076919555664,,0.3272709846496582,0.11004996299743652,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.18627450980392157,0.25343137254901954,0.020179738562091508,0.07516339869281045
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Dar_AP_size0.7,out_domain,Dar,AP,0.2457912457912459,0.0707070707070707,"[0.1857744107744109, 0.2822390572390572]","[0.04621212121212122, 0.10471380471380469]",1293,297,0.47823262214660645,,0.33020520210266113,0.11205101013183594,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.1857744107744109,0.2822390572390572,0.04621212121212122,0.10471380471380469
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Dar_UP_size0.7,out_domain,Dar,UP,0.2170818505338078,0.05693950177935943,"[0.17695729537366547, 0.2733985765124555]","[0.03202846975088968, 0.07669039145907472]",1293,281,0.48499202728271484,,0.33759522438049316,0.11514806747436523,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.17695729537366547,0.2733985765124555,0.03202846975088968,0.07669039145907472
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_UP_Dar_size0.7,out_domain,UP,Dar,0.42901234567901236,0.13580246913580246,"[0.3630401234567902, 0.46913580246913583]","[0.10015432098765432, 0.16358024691358025]",1124,324,0.5942192077636719,,0.31235694885253906,0.11996817588806152,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.3630401234567902,0.46913580246913583,0.10015432098765432,0.16358024691358025
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Dar_Bohol_size0.7,out_domain,Dar,Bohol,0.2111553784860558,0.05976095617529881,"[0.15209163346613555, 0.2481075697211156]","[0.03476095617529881, 0.08695219123505973]",1293,251,0.5538938045501709,,0.3250999450683594,0.12049722671508789,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.15209163346613555,0.2481075697211156,0.03476095617529881,0.08695219123505973
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.12749003984063756,0.06772908366533864,"[0.07350597609561756, 0.16553784860557774]","[0.0405378486055777, 0.098207171314741]",237,251,0.3226020336151123,,0.1949450969696045,0.09798097610473633,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.07350597609561756,0.16553784860557774,0.0405378486055777,0.098207171314741
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.2533783783783782,0.10101010101010101,"[0.20844594594594607, 0.2899493243243242]","[0.0755892255892256, 0.1301346801346801]",237,297,0.3677802085876465,,0.19107294082641602,0.10054612159729004,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.20844594594594607,0.2899493243243242,0.0755892255892256,0.1301346801346801
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.11437908496732019,0.042483660130718956,"[0.08080065359477129, 0.14795751633986934]","[0.017810457516339872, 0.06535947712418301]",237,306,0.3988323211669922,,0.19503092765808105,0.10612297058105469,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.08080065359477129,0.14795751633986934,0.017810457516339872,0.06535947712418301
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.2313167259786475,0.08185053380782918,"[0.1904804270462633, 0.27241992882562266]","[0.048843416370106765, 0.10516014234875444]",237,281,0.34117722511291504,,0.17709898948669434,0.12397170066833496,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.1904804270462633,0.27241992882562266,0.048843416370106765,0.10516014234875444
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.1733746130030961,0.04938271604938271,"[0.12832817337461308, 0.19760061919504643]","[0.023842592592592592, 0.06790123456790123]",237,324,0.3396949768066406,,0.17542600631713867,0.13372015953063965,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.12832817337461308,0.19760061919504643,0.023842592592592592,0.06790123456790123
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Bohol_Mexico_size0.7,out_domain,Bohol,Mexico,0.2549019607843137,0.06209150326797386,"[0.21299019607843137, 0.27450980392156865]","[0.03594771241830065, 0.09477124183006536]",1001,306,0.42774033546447754,,0.2683730125427246,0.12978196144104004,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.21299019607843137,0.27450980392156865,0.03594771241830065,0.09477124183006536
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Bohol_Dar_size0.7,out_domain,Bohol,Dar,0.27469135802469147,0.08641975308641975,"[0.20902777777777778, 0.2847993827160495]","[0.05470679012345679, 0.11365740740740739]",1001,324,0.5546212196350098,,0.27379512786865234,0.1121070384979248,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.20902777777777778,0.2847993827160495,0.05470679012345679,0.11365740740740739
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Bohol_UP_size0.7,out_domain,Bohol,UP,0.30604982206405695,0.12099644128113879,"[0.21512455516014237, 0.33327402135231315]","[0.07855871886120998, 0.14688612099644127]",1001,281,0.5873510837554932,,0.30931615829467773,0.10387492179870605,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.21512455516014237,0.33327402135231315,0.07855871886120998,0.14688612099644127
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Bohol_AP_size0.7,out_domain,Bohol,AP,0.2895622895622896,0.08754208754208755,"[0.23813131313131314, 0.31254208754208745]","[0.0611952861952862, 0.10808080808080806]",1001,297,0.5934557914733887,,0.3099210262298584,0.1089010238647461,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.23813131313131314,0.31254208754208745,0.0611952861952862,0.10808080808080806
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_Bohol_Pemba_size0.7,out_domain,Bohol,Pemba,0.15000000000000002,0.08333333333333333,"[0.050000000000000044, 0.20458333333333337]","[0.02875000000000001, 0.13791666666666663]",1001,60,0.7467520236968994,,0.34093403816223145,0.12989592552185059,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.050000000000000044,0.20458333333333337,0.02875000000000001,0.13791666666666663
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.21666666666666679,0.1,"[0.10000000000000009, 0.27124999999999994]","[0.04541666666666668, 0.17124999999999996]",1186,60,0.41984105110168457,,0.3454010486602783,0.06753778457641602,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.10000000000000009,0.27124999999999994,0.04541666666666668,0.17124999999999996
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_AP_UP_size0.7,out_domain,AP,UP,0.5729537366548043,0.26334519572953735,"[0.47998220640569395, 0.5946619217081851]","[0.2054270462633452, 0.29572953736654806]",1186,281,0.4448409080505371,,0.337069034576416,0.09935617446899414,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.47998220640569395,0.5946619217081851,0.2054270462633452,0.29572953736654806
ensemble_soft_none_size3_xgb_rf_cnb_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.2685185185185186,0.06172839506172839,"[0.23371913580246917, 0.3142746913580247]","[0.034490740740740745, 0.09236111111111107]",1186,324,0.44959592819213867,,0.346757173538208,0.09438896179199219,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.23371913580246917,0.3142746913580247,0.034490740740740745,0.09236111111111107
ensemble_soft_none_size3_xgb_cnb_ins_in_domain_Pemba_Pemba_size0.7,in_domain,Pemba,Pemba,0.6833333333333332,0.45,"[0.5954166666666666, 0.7879166666666666]","[0.3954166666666667, 0.5879166666666666]",237,60,50.5047070980072,,29.307984113693237,20.98220419883728,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.5954166666666666,0.7879166666666666,0.3954166666666667,0.5879166666666666
ensemble_soft_none_size3_xgb_cnb_ins_in_domain_Bohol_Bohol_size0.7,in_domain,Bohol,Bohol,0.5697211155378488,0.250996015936255,"[0.4965139442231076, 0.5955179282868526]","[0.21294820717131474, 0.2865537848605577]",1001,251,236.26840567588806,,156.2990620136261,79.95722389221191,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.4965139442231076,0.5955179282868526,0.21294820717131474,0.2865537848605577
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Mexico_Pemba_size0.7,out_domain,Mexico,Pemba,0.35,0.18333333333333332,"[0.2620833333333333, 0.42583333333333334]","[0.10750000000000003, 0.27125]",1222,60,241.46140599250793,,214.41840529441833,27.03141212463379,9de28bb0b45cb50a2ab952b4f64d3d823ef59c5c8663e52e0813aab1,0,,,ensemble,1.0,0.2620833333333333,0.42583333333333334,0.10750000000000003,0.27125
ensemble_soft_none_size3_xgb_cnb_ins_in_domain_UP_UP_size0.7,in_domain,UP,UP,0.85,0.45907473309608543,"[0.7736162302999491, 0.858125]","[0.4088967971530249, 0.5050711743772242]",1124,281,245.62010979652405,,148.79372310638428,96.81337976455688,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.7736162302999491,0.858125,0.4088967971530249,0.5050711743772242
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Mexico_AP_size0.7,out_domain,Mexico,AP,0.4545454545454546,0.17845117845117844,"[0.3960437710437711, 0.4995791245791245]","[0.14444444444444446, 0.20968013468013466]",1222,297,260.02761602401733,,172.76923203468323,87.24973392486572,d4e4d13974f27f135f95925e335ff32bdc43bf4ac5cce5e6ae7e48a7,0,,,ensemble,1.0,0.3960437710437711,0.4995791245791245,0.14444444444444446,0.20968013468013466
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Mexico_Bohol_size0.7,out_domain,Mexico,Bohol,0.4103585657370519,0.16334661354581673,"[0.35926294820717136, 0.4632470119521913]","[0.1202191235059761, 0.19960159362549798]",1222,251,261.085746049881,,187.6388280391693,73.40128302574158,3fe6da36d08bc35ba5821d99f0e3b2d11b799202ca80641eb46ac4bd,0,,,ensemble,1.0,0.35926294820717136,0.4632470119521913,0.1202191235059761,0.19960159362549798
ensemble_soft_none_size3_xgb_cnb_ins_in_domain_Mexico_Mexico_size0.7,in_domain,Mexico,Mexico,0.6764705882352942,0.2777777777777778,"[0.6013071895424836, 0.6913398692810457]","[0.21740196078431376, 0.31642156862745097]",1222,306,268.485702753067,,180.70780396461487,87.52121496200562,1e40a3b9c626ed41fb96091eb884b27356da130bf5a628cee5c98071,0,,,ensemble,1.0,0.6013071895424836,0.6913398692810457,0.21740196078431376,0.31642156862745097
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Mexico_UP_size0.7,out_domain,Mexico,UP,0.47686832740213525,0.19572953736654805,"[0.40889679715302496, 0.48140569395017796]","[0.16272241992882563, 0.23327402135231318]",1222,281,269.48376393318176,,195.01649689674377,74.42521095275879,ec14f4b1cf830c3f0cc97fc3a00694825a0dc5ab885a03a28348e77a,0,,,ensemble,1.0,0.40889679715302496,0.48140569395017796,0.16272241992882563,0.23327402135231318
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_AP_UP_size0.7,out_domain,AP,UP,0.7188612099644128,0.3416370106761566,"[0.6252669039145908, 0.7437722419928826]","[0.28336298932384346, 0.3959964412811388]",1186,281,262.891969203949,,184.14930200576782,78.73701906204224,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.6252669039145908,0.7437722419928826,0.28336298932384346,0.3959964412811388
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_AP_Mexico_size0.7,out_domain,AP,Mexico,0.5980392156862746,0.19934640522875818,"[0.5350490196078432, 0.6301470588235294]","[0.1690359477124183, 0.23799019607843136]",1186,306,274.54025316238403,,185.59977197647095,88.86811399459839,6420d3dec44dd95ef70de3fa5940b70c29fad6580dfb68a082df0e5e,0,,,ensemble,1.0,0.5350490196078432,0.6301470588235294,0.1690359477124183,0.23799019607843136
ensemble_soft_none_size3_xgb_cnb_ins_in_domain_AP_AP_size0.7,in_domain,AP,AP,0.7567567567567568,0.4074074074074074,"[0.6780405405405406, 0.7738582332332332]","[0.36439393939393944, 0.4552188552188552]",1186,297,280.27573680877686,,193.16569781303406,87.0968029499054,5091e3bb508038ea034f28b20fb27ea6765cd5c8e1453388c01ef716,0,,,ensemble,1.0,0.6780405405405406,0.7738582332332332,0.36439393939393944,0.4552188552188552
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_AP_Dar_size0.7,out_domain,AP,Dar,0.5493827160493827,0.19444444444444445,"[0.4878086419753087, 0.5687500000000001]","[0.15964506172839507, 0.23402777777777775]",1186,324,282.0248818397522,,218.15329599380493,63.84306597709656,6f8332f9bf361da7ea07b88bddc18e5fa4b248b2e57cf4a0171cda40,0,,,ensemble,1.0,0.4878086419753087,0.5687500000000001,0.15964506172839507,0.23402777777777775
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Mexico_Dar_size0.7,out_domain,Mexico,Dar,0.43343653250773995,0.19135802469135801,"[0.375925925925926, 0.4733796296296297]","[0.16188271604938273, 0.2278549382716049]",1222,324,292.5274267196655,,233.9957628250122,58.46898603439331,b3f1bcae0f0caf413b62964fc18c056cab14f035c9567367874dc476,0,,,ensemble,1.0,0.375925925925926,0.4733796296296297,0.16188271604938273,0.2278549382716049
ensemble_soft_none_size3_xgb_cnb_ins_in_domain_Dar_Dar_size0.7,in_domain,Dar,Dar,0.631578947368421,0.2654320987654321,"[0.5619598765432099, 0.646264285441272]","[0.2196759259259259, 0.3103395061728395]",1293,324,311.82381415367126,,249.24272179603577,62.56798601150513,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.5619598765432099,0.646264285441272,0.2196759259259259,0.3103395061728395
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Pemba_UP_size0.7,out_domain,Pemba,UP,0.43060498220640575,0.17437722419928825,"[0.3590747330960854, 0.46005338078291813]","[0.127135231316726, 0.20738434163701067]",237,281,115.65639901161194,,32.740005016326904,82.82086610794067,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.3590747330960854,0.46005338078291813,0.127135231316726,0.20738434163701067
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Pemba_Dar_size0.7,out_domain,Pemba,Dar,0.39628482972136236,0.12962962962962962,"[0.3571307762871231, 0.43246665137789997]","[0.10069444444444445, 0.17592592592592593]",237,324,116.51437711715698,,32.655495166778564,83.76171898841858,7d7de674e073d79d8d4ac4ae84acc03a12c19a5f76774d3e33fa9ce7,0,,,ensemble,1.0,0.3571307762871231,0.43246665137789997,0.10069444444444445,0.17592592592592593
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Pemba_Mexico_size0.7,out_domain,Pemba,Mexico,0.303921568627451,0.07516339869281045,"[0.240032679738562, 0.3345588235294118]","[0.05702614379084968, 0.10964052287581699]",237,306,116.91826677322388,,32.770987033843994,84.07448983192444,7d4664e5291cf8ac5c74332438f67aef4aad7eee0db2862f7f8a0c11,0,,,ensemble,1.0,0.240032679738562,0.3345588235294118,0.05702614379084968,0.10964052287581699
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Pemba_AP_size0.7,out_domain,Pemba,AP,0.44594594594594594,0.16498316498316498,"[0.38967717717717715, 0.47271959459459456]","[0.12853535353535356, 0.19713804713804714]",237,297,119.87196898460388,,32.65697503089905,87.12022805213928,98bbd54db6dfdaf38df2cbb6cbe530463573b40f062c3907dd9b5e48,0,,,ensemble,1.0,0.38967717717717715,0.47271959459459456,0.12853535353535356,0.19713804713804714
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Pemba_Bohol_size0.7,out_domain,Pemba,Bohol,0.42629482071713154,0.12350597609561753,"[0.3694223107569721, 0.4802788844621514]","[0.07928286852589642, 0.15249003984063744]",237,251,122.4584128856659,,41.77587103843689,80.45313715934753,b3e46dfde0c29691b5968a9adbccd417f5d5e71bdb05e6d40b2d2ec4,0,,,ensemble,1.0,0.3694223107569721,0.4802788844621514,0.07928286852589642,0.15249003984063744
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_UP_Pemba_size0.7,out_domain,UP,Pemba,0.5333333333333332,0.4166666666666667,"[0.4408333333333334, 0.5970833333333333]","[0.34541666666666665, 0.5]",1124,60,255.67448925971985,,212.98944902420044,42.608381271362305,a556656f16c83db04ecf858f1d6b2eba6fea4f3925156fc21d96b5cc,0,,,ensemble,1.0,0.4408333333333334,0.5970833333333333,0.34541666666666665,0.5
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_AP_Pemba_size0.7,out_domain,AP,Pemba,0.29999999999999993,0.16666666666666666,"[0.17875000000000008, 0.3833333333333333]","[0.09541666666666668, 0.28791666666666665]",1186,60,272.14053988456726,,232.27319717407227,39.78613591194153,3f55b59f99fdd4eb3217041ad3458592b602d111446eb9f85e017526,0,,,ensemble,1.0,0.17875000000000008,0.3833333333333333,0.09541666666666668,0.28791666666666665
ensemble_soft_none_size3_xgb_cnb_ins_out_domain_Dar_Pemba_size0.7,out_domain,Dar,Pemba,0.29999999999999993,0.13333333333333333,"[0.18625000000000005, 0.4166666666666667]","[0.02875000000000001, 0.21666666666666667]",1293,60,305.7111520767212,,257.63565587997437,48.00368094444275,c46d67863b5e144ba7aac4248d4179354a428b096daafe3e75122f1f,0,,,ensemble,1.0,0.18625000000000005,0.4166666666666667,0.02875000000000001,0.21666666666666667
