csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.863013698630137,0.32,1753478996,,False,1,ec037218,2025-07-25_17-29-56,1.0866119861602783,1.0866119861602783,52503,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,1.0866119861602783,1
