csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8767123287671232,0.335,1753478979,,False,1,39ff9dbd,2025-07-25_17-29-39,0.7375209331512451,0.7375209331512451,52396,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.7375209331512451,1
