experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
insilico_out_domain_Bohol_Pemba_seed1,out_domain,Bohol,Pemba,1,0.40000000000000013,0.18333333333333332,1001,60,37.981947898864746,,0.0015921592712402344,37.50707483291626,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,insilico,1.0,,,,
random_forest_out_domain_Bohol_Pemba_seed1,out_domain,Bohol,Pemba,1,0.050000000000000044,0.03333333333333333,1001,60,0.2855820655822754,,0.1491081714630127,0.030315876007080078,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Bohol_Pemba_seed1,out_domain,Bohol,Pemba,1,0.1333333333333333,0.03333333333333333,1001,60,0.744016170501709,,0.7010970115661621,0.0038709640502929688,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Bohol_Pemba_seed1,out_domain,Bohol,Pemba,1,0.08333333333333326,0.05,1001,60,0.07028579711914062,,0.05884599685668945,0.008059263229370117,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Bohol_UP_seed1,out_domain,Bohol,UP,1,0.185053380782918,0.03914590747330961,1001,281,0.6584289073944092,,0.5630719661712646,0.0200350284576416,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,xgboost,1.0,,,,
insilico_out_domain_AP_Bohol_seed1,out_domain,AP,Bohol,1,0.5976095617529881,0.30278884462151395,1186,251,113.87050676345825,,0.0020852088928222656,113.24498677253723,3a3142f158c8e25c2b7de4f6be98ca2ee9a23ee077bf879bda1d654a,0,,,insilico,1.0,,,,
random_forest_out_domain_Bohol_UP_seed1,out_domain,Bohol,UP,1,0.08214285714285718,0.046263345195729534,1001,281,0.24067091941833496,,0.17511725425720215,0.059285879135131836,3a3142f158c8e25c2b7de4f6be98ca2ee9a23ee077bf879bda1d654a,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Bohol_UP_seed1,out_domain,Bohol,UP,1,0.2882562277580071,0.0711743772241993,1001,281,0.7231428623199463,,0.7052452564239502,0.00574183464050293,3a3142f158c8e25c2b7de4f6be98ca2ee9a23ee077bf879bda1d654a,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Bohol_UP_seed1,out_domain,Bohol,UP,1,0.18149466192170816,0.07473309608540925,1001,281,0.13130903244018555,,0.0579988956451416,0.02293086051940918,3a3142f158c8e25c2b7de4f6be98ca2ee9a23ee077bf879bda1d654a,0,,,categorical_nb,1.0,,,,
insilico_out_domain_Bohol_AP_seed1,out_domain,Bohol,AP,1,0.44107744107744107,0.1919191919191919,1001,297,124.75581908226013,,0.001943826675415039,123.35787224769592,086379252baf3ef814a6dbe1a98dc7c5eff1beac407ff05acd2fbd36,0,,,insilico,1.0,,,,
insilico_out_domain_AP_UP_seed1,out_domain,AP,UP,1,0.6476868327402135,0.31316725978647686,1186,281,126.30351185798645,,0.0021140575408935547,124.57136106491089,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,insilico,1.0,,,,
insilico_out_domain_Bohol_Dar_seed1,out_domain,Bohol,Dar,1,0.5541795665634675,0.23148148148148148,1001,324,127.54269194602966,,0.0019600391387939453,126.40094304084778,0f14c0881292f54da5f75179e318efb789737cd09591a45c402e6361,0,,,insilico,1.0,,,,
insilico_out_domain_AP_Dar_seed1,out_domain,AP,Dar,1,0.54320987654321,0.25617283950617287,1186,324,131.9542899131775,,0.0020172595977783203,131.35274481773376,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,insilico,1.0,,,,
insilico_out_domain_Bohol_Mexico_seed1,out_domain,Bohol,Mexico,1,0.6013071895424837,0.1830065359477124,1001,306,126.97143197059631,,0.0019106864929199219,125.71576499938965,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,insilico,1.0,,,,
insilico_out_domain_AP_Mexico_seed1,out_domain,AP,Mexico,1,0.5718954248366013,0.20915032679738563,1186,306,133.24145579338074,,0.002237081527709961,131.99183583259583,7b93a78ac598bd63e90945b013a58fb1ee51038a706422a51ecda6d6,0,,,insilico,1.0,,,,
insilico_out_domain_Bohol_UP_seed1,out_domain,Bohol,UP,1,0.48398576512455516,0.18149466192170818,1001,281,75.65054488182068,,0.0016870498657226562,71.06208801269531,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,insilico,1.0,,,,
categorical_nb_out_domain_Dar_AP_seed1,out_domain,Dar,AP,1,0.23232323232323226,0.06734006734006734,1293,297,0.12027096748352051,,0.07407093048095703,0.02635812759399414,0f14c0881292f54da5f75179e318efb789737cd09591a45c402e6361,0,,,categorical_nb,1.0,,,,
random_forest_out_domain_Dar_Bohol_seed1,out_domain,Dar,Bohol,1,0.5976095617529881,0.23904382470119523,1293,251,0.19904208183288574,,0.10623002052307129,0.054672956466674805,3a3142f158c8e25c2b7de4f6be98ca2ee9a23ee077bf879bda1d654a,0,,,random_forest,1.0,,,,
random_forest_out_domain_Dar_AP_seed1,out_domain,Dar,AP,1,0.1582491582491582,0.07744107744107744,1293,297,0.20106911659240723,,0.12071514129638672,0.054579973220825195,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_Dar_Bohol_seed1,out_domain,Dar,Bohol,1,0.16733067729083673,0.035856573705179286,1293,251,0.09937191009521484,,0.07311582565307617,0.022790193557739258,3a3142f158c8e25c2b7de4f6be98ca2ee9a23ee077bf879bda1d654a,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_Dar_Bohol_seed1,out_domain,Dar,Bohol,1,0.653386454183267,0.2749003984063745,1293,251,0.8713419437408447,,0.8071942329406738,0.024979829788208008,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,xgboost,1.0,,,,
xgboost_out_domain_Dar_AP_seed1,out_domain,Dar,AP,1,0.1013513513513512,0.04377104377104377,1293,297,0.875817060470581,,0.8075790405273438,0.027261018753051758,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,xgboost,1.0,,,,
logistic_regression_out_domain_Dar_AP_seed1,out_domain,Dar,AP,1,0.3400673400673401,0.04377104377104377,1293,297,1.0078070163726807,,0.9614818096160889,0.006313800811767578,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,logistic_regression,1.0,,,,
random_forest_out_domain_Dar_Mexico_seed1,out_domain,Dar,Mexico,1,0.12459016393442623,0.058823529411764705,1293,306,0.1580510139465332,,0.10602188110351562,0.04447603225708008,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,random_forest,1.0,,,,
xgboost_out_domain_Dar_Mexico_seed1,out_domain,Dar,Mexico,1,0.07516339869281052,0.032679738562091505,1293,306,0.8327891826629639,,0.7932150363922119,0.03184628486633301,d5eb4232904c2e23df238a50b0fc189de9389d187986326c621ac5f2,0,,,xgboost,1.0,,,,
categorical_nb_out_domain_Dar_Mexico_seed1,out_domain,Dar,Mexico,1,0.24183006535947715,0.06209150326797386,1293,306,0.0998988151550293,,0.07315278053283691,0.025876283645629883,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,categorical_nb,1.0,,,,
logistic_regression_out_domain_Dar_Bohol_seed1,out_domain,Dar,Bohol,1,0.5537848605577689,0.22709163346613545,1293,251,0.9829349517822266,,0.9624156951904297,0.0056951045989990234,0f14c0881292f54da5f75179e318efb789737cd09591a45c402e6361,0,,,logistic_regression,1.0,,,,
random_forest_out_domain_Dar_Pemba_seed1,out_domain,Dar,Pemba,1,0.01666666666666672,0.0,1293,60,0.17833304405212402,,0.1164391040802002,0.05379891395568848,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_Dar_Pemba_seed1,out_domain,Dar,Pemba,1,0.21666666666666679,0.03333333333333333,1293,60,0.0864250659942627,,0.07429814338684082,0.00819087028503418,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,categorical_nb,1.0,,,,
logistic_regression_out_domain_Dar_Mexico_seed1,out_domain,Dar,Mexico,1,0.33006535947712423,0.05228758169934641,1293,306,0.9723470211029053,,0.9566307067871094,0.00596308708190918,5022977927b05970f6c5fb3b1870aa80b17058ccf10f15e94cef8500,0,,,logistic_regression,1.0,,,,
xgboost_out_domain_Dar_Pemba_seed1,out_domain,Dar,Pemba,1,0.01666666666666672,0.016666666666666666,1293,60,0.7958006858825684,,0.7783970832824707,0.008177995681762695,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,xgboost,1.0,,,,
random_forest_out_domain_Dar_UP_seed1,out_domain,Dar,UP,1,0.09642857142857142,0.0498220640569395,1293,281,0.13506102561950684,,0.09646797180175781,0.03191876411437988,3c635dd4370289477db7266b44105a498e0a392633853edbb6c35925,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Dar_Pemba_seed1,out_domain,Dar,Pemba,1,0.11666666666666681,0.016666666666666666,1293,60,0.9718971252441406,,0.9568600654602051,0.004040956497192383,0f14c0881292f54da5f75179e318efb789737cd09591a45c402e6361,0,,,logistic_regression,1.0,,,,
xgboost_out_domain_Dar_UP_seed1,out_domain,Dar,UP,1,0.0714285714285714,0.06405693950177936,1293,281,0.8183102607727051,,0.7816298007965088,0.025097131729125977,b57e31aae504cb37fc66f0538a9c3c80b810c9f37213ca27a9c73183,0,,,xgboost,1.0,,,,
