experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
random_forest_in_domain_Bohol_Bohol_seed4,in_domain,Bohol,Bohol,4,0.8395061728395062,0.5697211155378487,1001,251,0.23580193519592285,,0.14974617958068848,0.05621671676635742,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,random_forest,1.0,,,,
insilico_in_domain_Bohol_Bohol_seed3,in_domain,Bohol,Bohol,3,0.8930041152263375,0.5418326693227091,1001,251,39.939897775650024,,0.0016787052154541016,38.870827198028564,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,insilico,1.0,,,,
logistic_regression_in_domain_Bohol_Bohol_seed4,in_domain,Bohol,Bohol,4,0.7489711934156378,0.4302788844621514,1001,251,0.21750283241271973,,0.19496393203735352,0.006113767623901367,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Bohol_Bohol_seed4,in_domain,Bohol,Bohol,4,0.24279835390946503,0.14342629482071714,1001,251,0.09030389785766602,,0.045137882232666016,0.022155046463012695,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,categorical_nb,1.0,,,,
insilico_in_domain_UP_UP_seed2,in_domain,UP,UP,2,0.9330708661417323,0.6654804270462633,1124,281,41.486248254776,,0.0016930103302001953,40.537253856658936,575efe20f957524b3f1b9ea7c4b60825eddab0ae76031dc461c12fe3,0,,,insilico,1.0,,,,
insilico_in_domain_AP_AP_seed3,in_domain,AP,AP,3,0.8869257950530035,0.6363636363636364,1186,297,42.11588716506958,,0.001712799072265625,41.26661777496338,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,insilico,1.0,,,,
insilico_in_domain_Mexico_Mexico_seed3,in_domain,Mexico,Mexico,3,0.785953177257525,0.565359477124183,1222,306,43.23553276062012,,0.0017690658569335938,42.51681303977966,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,insilico,1.0,,,,
insilico_in_domain_Dar_Dar_seed3,in_domain,Dar,Dar,3,0.8762541806020067,0.7067901234567902,1293,324,43.98664975166321,,0.0018241405487060547,42.89314675331116,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,insilico,1.0,,,,
insilico_in_domain_UP_UP_seed3,in_domain,UP,UP,3,0.9133858267716536,0.6298932384341637,1124,281,43.68856906890869,,0.001706838607788086,42.876179218292236,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,insilico,1.0,,,,
insilico_in_domain_Bohol_Bohol_seed4,in_domain,Bohol,Bohol,4,0.8518518518518519,0.50199203187251,1001,251,26.753865957260132,,0.0016150474548339844,25.970194101333618,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,insilico,1.0,,,,
insilico_in_domain_AP_AP_seed4,in_domain,AP,AP,4,0.911660777385159,0.6026936026936027,1186,297,30.268112897872925,,0.0017628669738769531,29.932440996170044,51f34d22ea39139f6fb3b226941a695bb3fe8e10097155c698b95337,0,,,insilico,1.0,,,,
categorical_nb_in_domain_Dar_Dar_seed4,in_domain,Dar,Dar,4,0.3612040133779263,0.31790123456790126,1293,324,0.11263394355773926,,0.052622079849243164,0.026859045028686523,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Dar_Dar_seed4,in_domain,Dar,Dar,4,0.9698996655518395,0.7314814814814815,1293,324,0.20896220207214355,,0.16391587257385254,0.012112140655517578,51f34d22ea39139f6fb3b226941a695bb3fe8e10097155c698b95337,0,,,xgboost,1.0,,,,
xgboost_in_domain_Mexico_Mexico_seed4,in_domain,Mexico,Mexico,4,0.9498327759197325,0.7287581699346405,1222,306,0.22579097747802734,,0.17735719680786133,0.011614799499511719,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,xgboost,1.0,,,,
random_forest_in_domain_Mexico_Mexico_seed4,in_domain,Mexico,Mexico,4,0.7725752508361204,0.7156862745098039,1222,306,0.23126506805419922,,0.14888811111450195,0.04511404037475586,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,random_forest,1.0,,,,
random_forest_in_domain_Dar_Dar_seed4,in_domain,Dar,Dar,4,0.9130434782608696,0.7129629629629629,1293,324,0.253201961517334,,0.12383484840393066,0.03381824493408203,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_Dar_Dar_seed4,in_domain,Dar,Dar,4,0.8394648829431438,0.691358024691358,1293,324,0.28842711448669434,,0.24176478385925293,0.006707906723022461,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Mexico_Mexico_seed4,in_domain,Mexico,Mexico,4,0.4648829431438126,0.2679738562091503,1222,306,0.07489895820617676,,0.04724597930908203,0.024483919143676758,51f34d22ea39139f6fb3b226941a695bb3fe8e10097155c698b95337,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Pemba_Pemba_seed4,in_domain,Pemba,Pemba,4,0.9411764705882353,0.7833333333333333,237,60,0.07080507278442383,,0.053360939025878906,0.005404949188232422,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,xgboost,1.0,,,,
categorical_nb_in_domain_Pemba_Pemba_seed4,in_domain,Pemba,Pemba,4,0.5882352941176471,0.5666666666666667,237,60,0.02704906463623047,,0.015121936798095703,0.008388042449951172,51f34d22ea39139f6fb3b226941a695bb3fe8e10097155c698b95337,0,,,categorical_nb,1.0,,,,
logistic_regression_in_domain_Pemba_Pemba_seed4,in_domain,Pemba,Pemba,4,0.9607843137254902,0.8,237,60,0.05124306678771973,,0.03907895088195801,0.0045528411865234375,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,logistic_regression,1.0,,,,
logistic_regression_in_domain_Mexico_Mexico_seed4,in_domain,Mexico,Mexico,4,0.7725752508361203,0.5588235294117647,1222,306,0.256990909576416,,0.22831988334655762,0.006630897521972656,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
random_forest_in_domain_Pemba_Pemba_seed4,in_domain,Pemba,Pemba,4,0.8823529411764706,0.7666666666666667,237,60,0.14325189590454102,,0.08851289749145508,0.044703006744384766,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,random_forest,1.0,,,,
categorical_nb_in_domain_UP_UP_seed4,in_domain,UP,UP,4,0.8700787401574803,0.6227758007117438,1124,281,0.0911250114440918,,0.043756961822509766,0.021687030792236328,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,categorical_nb,1.0,,,,
random_forest_in_domain_UP_UP_seed4,in_domain,UP,UP,4,0.9645669291338583,0.6903914590747331,1124,281,0.1645340919494629,,0.1087651252746582,0.04460573196411133,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,random_forest,1.0,,,,
xgboost_in_domain_UP_UP_seed4,in_domain,UP,UP,4,0.9645669291338583,0.6797153024911032,1124,281,0.2423539161682129,,0.15958309173583984,0.012137174606323242,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,xgboost,1.0,,,,
logistic_regression_in_domain_UP_UP_seed4,in_domain,UP,UP,4,0.9251968503937008,0.7224199288256228,1124,281,0.273529052734375,,0.20861172676086426,0.006263017654418945,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
xgboost_in_domain_AP_AP_seed5,in_domain,AP,AP,5,0.9611307420494699,0.7070707070707071,1186,297,0.19009828567504883,,0.16384506225585938,0.011595010757446289,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,xgboost,1.0,,,,
categorical_nb_in_domain_AP_AP_seed5,in_domain,AP,AP,5,0.6678445229681979,0.4612794612794613,1186,297,0.07882499694824219,,0.045220136642456055,0.02276611328125,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,categorical_nb,1.0,,,,
random_forest_in_domain_AP_AP_seed5,in_domain,AP,AP,5,0.9469964664310954,0.6531986531986532,1186,297,0.18523788452148438,,0.11388421058654785,0.05799579620361328,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_AP_AP_seed5,in_domain,AP,AP,5,0.8833922261484098,0.632996632996633,1186,297,0.2514059543609619,,0.21918487548828125,0.006426095962524414,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
xgboost_in_domain_Bohol_Bohol_seed5,in_domain,Bohol,Bohol,5,0.9382716049382717,0.5816733067729084,1001,251,0.18064403533935547,,0.15379667282104492,0.01052713394165039,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,xgboost,1.0,,,,
random_forest_in_domain_Bohol_Bohol_seed5,in_domain,Bohol,Bohol,5,0.8477366255144033,0.6215139442231076,1001,251,0.22563695907592773,,0.11781787872314453,0.055346012115478516,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_Bohol_Bohol_seed5,in_domain,Bohol,Bohol,5,0.9300411522633745,0.5537848605577689,1001,251,0.2054300308227539,,0.1856389045715332,0.005953073501586914,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Bohol_Bohol_seed5,in_domain,Bohol,Bohol,5,0.23456790123456794,0.14741035856573706,1001,251,0.07100224494934082,,0.041516780853271484,0.02161097526550293,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Dar_Dar_seed5,in_domain,Dar,Dar,5,0.9364548494983278,0.7222222222222222,1293,324,0.2047717571258545,,0.16292381286621094,0.012578964233398438,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,xgboost,1.0,,,,
random_forest_in_domain_Dar_Dar_seed5,in_domain,Dar,Dar,5,0.939799331103679,0.7222222222222222,1293,324,0.2698502540588379,,0.20305299758911133,0.05844998359680176,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_Dar_Dar_seed5,in_domain,Dar,Dar,5,0.8093645484949833,0.6512345679012346,1293,324,0.2693307399749756,,0.23927807807922363,0.006511211395263672,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Dar_Dar_seed5,in_domain,Dar,Dar,5,0.34448160535117056,0.30864197530864196,1293,324,0.12996292114257812,,0.05341529846191406,0.07335972785949707,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Mexico_Mexico_seed5,in_domain,Mexico,Mexico,5,0.9565217391304348,0.6797385620915033,1222,306,0.2791938781738281,,0.1780259609222412,0.011533737182617188,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,xgboost,1.0,,,,
random_forest_in_domain_Mexico_Mexico_seed5,in_domain,Mexico,Mexico,5,0.7391304347826086,0.673202614379085,1222,306,0.30249786376953125,,0.19619417190551758,0.09340596199035645,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,random_forest,1.0,,,,
insilico_in_domain_Pemba_Pemba_seed4,in_domain,Pemba,Pemba,4,0.8431372549019608,0.7833333333333333,237,60,9.614582061767578,,0.0015130043029785156,9.477771997451782,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,insilico,1.0,,,,
logistic_regression_in_domain_Mexico_Mexico_seed5,in_domain,Mexico,Mexico,5,0.7692307692307692,0.5588235294117647,1222,306,0.48708391189575195,,0.22769880294799805,0.006088972091674805,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Mexico_Mexico_seed5,in_domain,Mexico,Mexico,5,0.5083612040133779,0.3333333333333333,1222,306,0.09414505958557129,,0.04824995994567871,0.02452707290649414,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Pemba_Pemba_seed5,in_domain,Pemba,Pemba,5,0.9411764705882353,0.6333333333333333,237,60,0.2608909606933594,,0.052731990814208984,0.0052089691162109375,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,xgboost,1.0,,,,
random_forest_in_domain_Pemba_Pemba_seed5,in_domain,Pemba,Pemba,5,0.9019607843137255,0.6833333333333333,237,60,0.3336930274963379,,0.15778207778930664,0.03954911231994629,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,random_forest,1.0,,,,
insilico_in_domain_Pemba_Pemba_seed5,in_domain,Pemba,Pemba,5,0.9215686274509804,0.65,237,60,21.779396057128906,,0.0013608932495117188,20.485533952713013,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,insilico,1.0,,,,
logistic_regression_in_domain_Pemba_Pemba_seed5,in_domain,Pemba,Pemba,5,0.9019607843137255,0.6,237,60,0.052575111389160156,,0.04146909713745117,0.004331111907958984,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Pemba_Pemba_seed5,in_domain,Pemba,Pemba,5,0.5490196078431373,0.5333333333333333,237,60,0.6335947513580322,,0.015495061874389648,0.008549690246582031,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,categorical_nb,1.0,,,,
insilico_in_domain_Bohol_Bohol_seed5,in_domain,Bohol,Bohol,5,0.8806584362139918,0.4900398406374502,1001,251,32.98548984527588,,0.0018248558044433594,32.74686121940613,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,insilico,1.0,,,,
xgboost_in_domain_UP_UP_seed5,in_domain,UP,UP,5,0.9606299212598425,0.708185053380783,1124,281,0.19102001190185547,,0.16323089599609375,0.012527942657470703,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,xgboost,1.0,,,,
random_forest_in_domain_UP_UP_seed5,in_domain,UP,UP,5,0.937007874015748,0.6690391459074733,1124,281,0.2906761169433594,,0.19632506370544434,0.0753171443939209,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_UP_UP_seed5,in_domain,UP,UP,5,0.952755905511811,0.7508896797153025,1124,281,0.4401857852935791,,0.22023701667785645,0.00640106201171875,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_UP_UP_seed5,in_domain,UP,UP,5,0.8937007874015748,0.6120996441281139,1124,281,0.10933709144592285,,0.0470280647277832,0.02352166175842285,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,categorical_nb,1.0,,,,
insilico_in_domain_UP_UP_seed4,in_domain,UP,UP,4,0.9488188976377953,0.6583629893238434,1124,281,37.16063714027405,,0.0017390251159667969,36.99184584617615,51f34d22ea39139f6fb3b226941a695bb3fe8e10097155c698b95337,0,,,insilico,1.0,,,,
insilico_in_domain_AP_AP_seed5,in_domain,AP,AP,5,0.8657243816254416,0.5959595959595959,1186,297,38.54999804496765,,0.001968860626220703,38.390565156936646,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,insilico,1.0,,,,
insilico_in_domain_Dar_Dar_seed4,in_domain,Dar,Dar,4,0.8729096989966555,0.6790123456790124,1293,324,39.330591917037964,,0.0017688274383544922,39.106701135635376,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,insilico,1.0,,,,
insilico_in_domain_Mexico_Mexico_seed4,in_domain,Mexico,Mexico,4,0.903010033444816,0.6372549019607843,1222,306,40.08357000350952,,0.0017752647399902344,39.87095808982849,575efe20f957524b3f1b9ea7c4b60825eddab0ae76031dc461c12fe3,0,,,insilico,1.0,,,,
insilico_in_domain_Dar_Dar_seed5,in_domain,Dar,Dar,5,0.9096989966555183,0.6759259259259259,1293,324,39.520838022232056,,0.0018041133880615234,39.3441526889801,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,insilico,1.0,,,,
insilico_in_domain_Mexico_Mexico_seed5,in_domain,Mexico,Mexico,5,0.8795986622073578,0.6045751633986928,1222,306,43.08356499671936,,0.0017580986022949219,42.541996002197266,32de65e10d34b0b4b4193d9aca2b017aec1ca46e14e2c3008821efe7,0,,,insilico,1.0,,,,
insilico_in_domain_UP_UP_seed5,in_domain,UP,UP,5,0.9448818897637795,0.708185053380783,1124,281,27.665131092071533,,0.0017549991607666016,26.535824060440063,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,insilico,1.0,,,,
categorical_nb_in_domain_AP_AP_seed6,in_domain,AP,AP,6,0.7526501766784452,0.5050505050505051,1186,297,0.09943795204162598,,0.0455927848815918,0.022492170333862305,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Bohol_Bohol_seed6,in_domain,Bohol,Bohol,6,0.934156378600823,0.5737051792828686,1001,251,0.20522403717041016,,0.15787816047668457,0.011034965515136719,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,xgboost,1.0,,,,
random_forest_in_domain_AP_AP_seed6,in_domain,AP,AP,6,0.9469964664310954,0.6734006734006734,1186,297,0.2125239372253418,,0.12680912017822266,0.05529189109802246,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,random_forest,1.0,,,,
xgboost_in_domain_AP_AP_seed6,in_domain,AP,AP,6,0.96113074204947,0.6868686868686869,1186,297,0.22114992141723633,,0.1706228256225586,0.01191401481628418,14678e81dd8026d3029311c8f3c420141512e7060200ed85e34d1b80,0,,,xgboost,1.0,,,,
random_forest_in_domain_Bohol_Bohol_seed6,in_domain,Bohol,Bohol,6,0.8477366255144033,0.601593625498008,1001,251,0.22011327743530273,,0.12675094604492188,0.05808687210083008,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_AP_AP_seed6,in_domain,AP,AP,6,0.9222614840989399,0.6531986531986532,1186,297,0.25832700729370117,,0.2228250503540039,0.006498813629150391,575efe20f957524b3f1b9ea7c4b60825eddab0ae76031dc461c12fe3,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Bohol_Bohol_seed6,in_domain,Bohol,Bohol,6,0.18106995884773658,0.11952191235059761,1001,251,0.08619999885559082,,0.042668819427490234,0.020858049392700195,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,categorical_nb,1.0,,,,
logistic_regression_in_domain_Bohol_Bohol_seed6,in_domain,Bohol,Bohol,6,0.6378600823045267,0.41832669322709165,1001,251,0.2083890438079834,,0.1888110637664795,0.006148099899291992,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,logistic_regression,1.0,,,,
random_forest_in_domain_Dar_Dar_seed6,in_domain,Dar,Dar,6,0.9130434782608695,0.7314814814814815,1293,324,0.1527101993560791,,0.10520720481872559,0.03326582908630371,4ccb38902354ae298fb30c6efdebf103a8a83c8e2aca43a5de1a39b5,0,,,random_forest,1.0,,,,
categorical_nb_in_domain_Dar_Dar_seed6,in_domain,Dar,Dar,6,0.3177257525083612,0.2962962962962963,1293,324,0.11417412757873535,,0.05363202095031738,0.027616024017333984,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Dar_Dar_seed6,in_domain,Dar,Dar,6,0.9498327759197325,0.7530864197530864,1293,324,0.2016909122467041,,0.16657400131225586,0.012443304061889648,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,xgboost,1.0,,,,
xgboost_in_domain_Mexico_Mexico_seed6,in_domain,Mexico,Mexico,6,0.9899665551839465,0.6993464052287581,1222,306,0.23343682289123535,,0.18269109725952148,0.012029886245727539,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,xgboost,1.0,,,,
logistic_regression_in_domain_Dar_Dar_seed6,in_domain,Dar,Dar,6,0.7725752508361203,0.6604938271604939,1293,324,0.35917091369628906,,0.24161410331726074,0.006970882415771484,575efe20f957524b3f1b9ea7c4b60825eddab0ae76031dc461c12fe3,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Mexico_Mexico_seed6,in_domain,Mexico,Mexico,6,0.5050167224080266,0.2875816993464052,1222,306,0.09808993339538574,,0.04789400100708008,0.024601221084594727,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,categorical_nb,1.0,,,,
random_forest_in_domain_Mexico_Mexico_seed6,in_domain,Mexico,Mexico,6,0.7525083612040134,0.6568627450980392,1222,306,0.25415778160095215,,0.10359716415405273,0.06860804557800293,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_Mexico_Mexico_seed6,in_domain,Mexico,Mexico,6,0.4648829431438126,0.3006535947712418,1222,306,0.25704026222229004,,0.22717499732971191,0.006665945053100586,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
xgboost_in_domain_Pemba_Pemba_seed6,in_domain,Pemba,Pemba,6,0.8823529411764706,0.7333333333333333,237,60,0.12894797325134277,,0.05427408218383789,0.005753993988037109,575efe20f957524b3f1b9ea7c4b60825eddab0ae76031dc461c12fe3,0,,,xgboost,1.0,,,,
logistic_regression_in_domain_Pemba_Pemba_seed6,in_domain,Pemba,Pemba,6,0.9215686274509804,0.7,237,60,0.08929705619812012,,0.039218902587890625,0.004409313201904297,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_Pemba_Pemba_seed6,in_domain,Pemba,Pemba,6,0.5882352941176471,0.55,237,60,0.06100726127624512,,0.014648914337158203,0.009075164794921875,575efe20f957524b3f1b9ea7c4b60825eddab0ae76031dc461c12fe3,0,,,categorical_nb,1.0,,,,
random_forest_in_domain_Pemba_Pemba_seed6,in_domain,Pemba,Pemba,6,0.8823529411764706,0.7666666666666667,237,60,0.1708211898803711,,0.08989715576171875,0.03206777572631836,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,random_forest,1.0,,,,
xgboost_in_domain_UP_UP_seed6,in_domain,UP,UP,6,0.9448818897637795,0.7046263345195729,1124,281,0.23212099075317383,,0.15610909461975098,0.011941194534301758,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,xgboost,1.0,,,,
random_forest_in_domain_UP_UP_seed6,in_domain,UP,UP,6,0.9173228346456693,0.6654804270462633,1124,281,0.35330986976623535,,0.13183999061584473,0.046701669692993164,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_UP_UP_seed6,in_domain,UP,UP,6,0.9094488188976377,0.701067615658363,1124,281,0.2306499481201172,,0.20827913284301758,0.0064737796783447266,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_UP_UP_seed6,in_domain,UP,UP,6,0.8543307086614174,0.6120996441281139,1124,281,0.07001900672912598,,0.04440116882324219,0.021986007690429688,e33a30e400043a70ded679078e0690b1fc7ff3e55de0d483a7109192,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_AP_AP_seed7,in_domain,AP,AP,7,0.9469964664310954,0.7037037037037037,1186,297,0.19626307487487793,,0.16439032554626465,0.011736154556274414,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,xgboost,1.0,,,,
random_forest_in_domain_AP_AP_seed7,in_domain,AP,AP,7,0.9611307420494699,0.6498316498316499,1186,297,0.23917603492736816,,0.11768078804016113,0.04575514793395996,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_AP_AP_seed7,in_domain,AP,AP,7,0.8445229681978799,0.6666666666666666,1186,297,0.24359393119812012,,0.22014999389648438,0.006453037261962891,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
categorical_nb_in_domain_AP_AP_seed7,in_domain,AP,AP,7,0.7173144876325088,0.5218855218855218,1186,297,0.06994295120239258,,0.04549574851989746,0.022936105728149414,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Bohol_Bohol_seed7,in_domain,Bohol,Bohol,7,0.9506172839506173,0.601593625498008,1001,251,0.1712503433227539,,0.14809012413024902,0.010226964950561523,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,xgboost,1.0,,,,
random_forest_in_domain_Bohol_Bohol_seed7,in_domain,Bohol,Bohol,7,0.831275720164609,0.5976095617529881,1001,251,0.24757599830627441,,0.1607990264892578,0.05854392051696777,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,random_forest,1.0,,,,
logistic_regression_in_domain_Bohol_Bohol_seed7,in_domain,Bohol,Bohol,7,0.8148148148148148,0.47410358565737054,1001,251,0.20496797561645508,,0.1846311092376709,0.0057010650634765625,0c32e25851af3c05e56430d32e5c03eb37f4d506bb50e3a98cfcf08f,0,,,logistic_regression,1.0,,,,
insilico_in_domain_Pemba_Pemba_seed6,in_domain,Pemba,Pemba,6,0.9215686274509804,0.75,237,60,11.766892194747925,,0.0015497207641601562,11.561245203018188,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,insilico,1.0,,,,
categorical_nb_in_domain_Bohol_Bohol_seed7,in_domain,Bohol,Bohol,7,0.23868312757201648,0.10358565737051793,1001,251,0.13640880584716797,,0.04242515563964844,0.021611928939819336,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,categorical_nb,1.0,,,,
xgboost_in_domain_Dar_Dar_seed7,in_domain,Dar,Dar,7,0.9431438127090301,0.7160493827160493,1293,324,0.23960113525390625,,0.16156291961669922,0.012248992919921875,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,xgboost,1.0,,,,
random_forest_in_domain_Dar_Dar_seed7,in_domain,Dar,Dar,7,0.9163879598662208,0.6944444444444444,1293,324,0.48047590255737305,,0.22601103782653809,0.07069206237792969,e23587d268c536c4cad05f3eb0bfea215dae36d8ca1e3a5829677544,0,,,random_forest,1.0,,,,
