experiment_id,experiment_type,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,additional_metrics,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
random_forest_out_domain_Pemba_Dar_seed1,out_domain,Pemba,Dar,1,0.725752508361204,0.404320987654321,237,324,0.7755188941955566,,0.10873222351074219,0.05730271339416504,86905372f006fc124707031de76bfe2556d5ef9eba29bfb579f0ab7c,0,,,random_forest,1.0,,,,
logistic_regression_out_domain_Pemba_Mexico_seed1,out_domain,Pemba,Mexico,1,0.8160535117056855,0.4444444444444444,237,306,0.47255706787109375,,0.039031028747558594,0.006542205810546875,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,logistic_regression,1.0,,,,
categorical_nb_out_domain_Pemba_UP_seed1,out_domain,Pemba,UP,1,0.3976377952755905,0.39501779359430605,237,281,0.14038515090942383,,0.014636993408203125,0.021625041961669922,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,categorical_nb,1.0,,,,
xgboost_out_domain_UP_AP_seed1,out_domain,UP,AP,1,0.8551236749116609,0.5050505050505051,1124,297,0.20772886276245117,,0.15302395820617676,0.011763334274291992,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,xgboost,1.0,,,,
logistic_regression_out_domain_Pemba_UP_seed1,out_domain,Pemba,UP,1,0.7834645669291338,0.501779359430605,237,281,0.4894378185272217,,0.03933429718017578,0.006208896636962891,86905372f006fc124707031de76bfe2556d5ef9eba29bfb579f0ab7c,0,,,logistic_regression,1.0,,,,
random_forest_out_domain_Pemba_UP_seed1,out_domain,Pemba,UP,1,0.7362204724409449,0.47686832740213525,237,281,0.6709609031677246,,0.16706609725952148,0.05992770195007324,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,random_forest,1.0,,,,
random_forest_out_domain_UP_AP_seed1,out_domain,UP,AP,1,0.8692579505300353,0.531986531986532,1124,297,0.2467041015625,,0.16544890403747559,0.05775809288024902,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,random_forest,1.0,,,,
categorical_nb_out_domain_UP_AP_seed1,out_domain,UP,AP,1,0.9045936395759717,0.5454545454545454,1124,297,0.09600377082824707,,0.0449671745300293,0.02294611930847168,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,categorical_nb,1.0,,,,
logistic_regression_out_domain_UP_AP_seed1,out_domain,UP,AP,1,0.7703180212014135,0.4781144781144781,1124,297,0.27007007598876953,,0.20823097229003906,0.006479740142822266,5ee3b4eec0d53c33c8e66d5340315feaf0e0d13d9ea0349c4b570113,0,,,logistic_regression,1.0,,,,
xgboost_out_domain_UP_Bohol_seed1,out_domain,UP,Bohol,1,0.7818930041152263,0.4701195219123506,1124,251,0.27730488777160645,,0.16278314590454102,0.010833024978637695,92769299282fadbf69dff24a3d9a967a3c2f6e6c3de3056b2ce6706c,0,,,xgboost,1.0,,,,
