label,model,train_site,test_site,random_seed,csmf_accuracy,cod_accuracy,n_train,n_test,execution_time_seconds
cod5,xgboost,AP,Bohol,4,0.8806584362139918,0.5816733067729084,1186,251,0.2001569271087646
cod5,xgboost,AP,Dar,4,0.7725752508361203,0.5895061728395061,1186,324,0.2203099727630615
cod5,logistic_regression,AP,Bohol,4,0.1234567901234567,0.1434262948207171,1186,251,0.269921064376831
cod5,categorical_nb,AP,Dar,4,0.4247491638795986,0.3271604938271605,1186,324,0.1156501770019531
cod5,categorical_nb,AP,Mexico,4,0.6454849498327759,0.3954248366013072,1186,306,0.0731542110443115
cod5,random_forest,AP,Mexico,4,0.7290969899665553,0.4803921568627451,1186,306,0.1567351818084716
cod5,xgboost,AP,Mexico,4,0.7759197324414715,0.5294117647058824,1186,306,0.2166948318481445
cod5,logistic_regression,AP,Dar,4,0.1070234113712375,0.1604938271604938,1186,324,0.3456759452819824
cod5,random_forest,AP,Pemba,4,0.4499999999999999,0.3666666666666666,1186,60,0.1457710266113281
cod5,xgboost,AP,Pemba,4,0.4166666666666666,0.3333333333333333,1186,60,0.1734158992767334
cod5,logistic_regression,AP,Mexico,4,0.6187290969899666,0.4411764705882353,1186,306,0.2389230728149414
cod5,categorical_nb,AP,Pemba,4,0.55,0.4666666666666667,1186,60,0.0611720085144043
cod5,logistic_regression,AP,Pemba,4,0.4166666666666666,0.3666666666666666,1186,60,0.2479503154754638
cod5,xgboost,AP,UP,4,0.7716535433070866,0.5444839857651246,1186,281,0.191617727279663
cod5,random_forest,AP,UP,4,0.905511811023622,0.597864768683274,1186,281,0.1459767818450927
cod5,categorical_nb,AP,UP,4,0.6535433070866141,0.4733096085409252,1186,281,0.0726051330566406
cod5,xgboost,Bohol,AP,4,0.9434628975265018,0.6262626262626263,1001,297,0.1698548793792724
cod5,logistic_regression,AP,UP,4,0.5118110236220472,0.4199288256227758,1186,281,0.2406849861145019
cod5,random_forest,Bohol,AP,4,0.4911660777385158,0.3400673400673401,1001,297,0.1550629138946533
cod5,logistic_regression,Bohol,AP,4,0.215547703180212,0.2457912457912457,1001,297,0.2089369297027588
cod5,categorical_nb,Bohol,AP,4,0.2226148409893993,0.1717171717171717,1001,297,0.0725607872009277
cod5,xgboost,Bohol,Dar,4,0.9163879598662208,0.7160493827160493,1001,324,0.1729087829589843
cod5,random_forest,Bohol,Dar,4,0.7859531772575251,0.6111111111111112,1001,324,0.1991438865661621
cod5,logistic_regression,Bohol,Dar,4,0.7090301003344481,0.4382716049382716,1001,324,0.2161879539489746
cod5,categorical_nb,Bohol,Dar,4,0.1237458193979932,0.1419753086419753,1001,324,0.0740740299224853
cod5,xgboost,Bohol,Mexico,4,0.7993311036789298,0.5359477124183006,1001,306,0.1758699417114257
cod5,random_forest,Bohol,Mexico,4,0.4548494983277592,0.3627450980392157,1001,306,0.1537809371948242
cod5,logistic_regression,Bohol,Mexico,4,0.2006688963210702,0.1601307189542483,1001,306,0.2103021144866943
cod5,insilico,AP,Pemba,4,0.7333333333333333,0.6166666666666667,1186,60,7.932303190231323
cod5,categorical_nb,Bohol,Mexico,4,0.1237458193979932,0.0816993464052287,1001,306,0.0732553005218505
cod5,xgboost,Bohol,Pemba,4,0.1764705882352941,0.3,1001,60,0.1702418327331543
cod5,random_forest,Bohol,Pemba,4,0.1568627450980393,0.2833333333333333,1001,60,0.1233680248260498
cod5,logistic_regression,Bohol,Pemba,4,0.2352941176470588,0.35,1001,60,0.2004008293151855
cod5,insilico,Bohol,Pemba,4,0.4833333333333333,0.3666666666666666,1001,60,8.366698026657104
cod5,categorical_nb,Bohol,Pemba,4,0.2745098039215685,0.2833333333333333,1001,60,0.0561671257019043
cod5,xgboost,Bohol,UP,4,0.7637795275590552,0.4199288256227758,1001,281,0.1795282363891601
cod5,random_forest,Bohol,UP,4,0.4881889763779528,0.3238434163701068,1001,281,0.1306288242340088
cod5,logistic_regression,Bohol,UP,4,0.2677165354330707,0.1886120996441281,1001,281,0.2020659446716308
cod5,insilico,AP,Bohol,4,0.9176954732510288,0.5179282868525896,1186,251,18.561027765274048
cod5,categorical_nb,Bohol,UP,4,0.1338582677165355,0.1779359430604982,1001,281,0.0699801445007324
cod5,insilico,AP,UP,4,0.8700787401574803,0.5800711743772242,1186,281,20.448366165161133
cod5,insilico,Bohol,AP,4,0.6537102473498233,0.4579124579124579,1001,297,20.515355110168457
cod5,insilico,Bohol,Dar,4,0.6421404682274248,0.4845679012345679,1001,324,21.499762058258057
cod5,insilico,Bohol,Mexico,4,0.882943143812709,0.6176470588235294,1001,306,21.464807271957397
cod5,insilico,AP,Mexico,4,0.8561872909698998,0.6045751633986928,1186,306,23.77594494819641
cod5,insilico,AP,Dar,4,0.8093645484949832,0.6049382716049383,1186,324,24.115072011947632
cod5,insilico,Bohol,UP,4,0.5984251968503937,0.4021352313167259,1001,281,18.624163150787354
cod5,categorical_nb,Dar,AP,4,0.4275618374558303,0.3501683501683502,1293,297,0.1107020378112793
cod5,random_forest,Dar,AP,4,0.8162544169611308,0.5589225589225589,1293,297,0.1469330787658691
cod5,xgboost,Dar,AP,4,0.7632508833922261,0.5589225589225589,1293,297,0.2042467594146728
cod5,xgboost,Dar,Bohol,4,0.8724279835390947,0.5617529880478087,1293,251,0.2098650932312011
cod5,random_forest,Dar,Bohol,4,0.7489711934156378,0.4780876494023904,1293,251,0.2135560512542724
cod5,categorical_nb,Dar,Bohol,4,0.4526748971193416,0.3426294820717131,1293,251,0.090250015258789
cod5,logistic_regression,Dar,AP,4,0.7243816254416962,0.4781144781144781,1293,297,0.2867310047149658
cod5,random_forest,Dar,Mexico,4,0.765886287625418,0.5588235294117647,1293,306,0.1383180618286132
cod5,categorical_nb,Dar,Mexico,4,0.4214046822742474,0.2647058823529412,1293,306,0.0796589851379394
cod5,logistic_regression,Dar,Bohol,4,0.7407407407407407,0.4860557768924303,1293,251,0.26314377784729
cod5,xgboost,Dar,Mexico,4,0.8729096989966555,0.5163398692810458,1293,306,0.1880192756652832
cod5,logistic_regression,Dar,Mexico,4,0.822742474916388,0.5522875816993464,1293,306,0.2617859840393066
cod5,xgboost,Dar,Pemba,4,0.5333333333333333,0.4333333333333333,1293,60,0.1770579814910888
cod5,random_forest,Dar,Pemba,4,0.5490196078431373,0.4833333333333333,1293,60,0.1622498035430908
cod5,categorical_nb,Dar,Pemba,4,0.4333333333333333,0.4166666666666667,1293,60,0.061640977859497
cod5,logistic_regression,Dar,Pemba,4,0.5,0.4,1293,60,0.2651979923248291
cod5,xgboost,Dar,UP,4,0.7086614173228347,0.505338078291815,1293,281,0.1826381683349609
cod5,random_forest,Dar,UP,4,0.811023622047244,0.4697508896797153,1293,281,0.1553142070770263
cod5,categorical_nb,Dar,UP,4,0.452755905511811,0.4092526690391459,1293,281,0.0779802799224853
cod5,logistic_regression,Dar,UP,4,0.7874015748031497,0.4733096085409252,1293,281,0.2567689418792724
cod5,xgboost,Mexico,AP,4,0.96113074204947,0.6531986531986532,1222,297,0.1955580711364746
cod5,random_forest,Mexico,AP,4,0.7420494699646643,0.5858585858585859,1222,297,0.1256310939788818
cod5,categorical_nb,Mexico,AP,4,0.4876325088339223,0.2895622895622896,1222,297,0.0743799209594726
cod5,logistic_regression,Mexico,AP,4,0.7915194346289753,0.5084175084175084,1222,297,0.2440559864044189
cod5,xgboost,Mexico,Bohol,4,0.831275720164609,0.49800796812749,1222,251,0.1948730945587158
cod5,random_forest,Mexico,Bohol,4,0.6584362139917695,0.5099601593625498,1222,251,0.217250108718872
cod5,logistic_regression,Mexico,Bohol,4,0.3786008230452674,0.2270916334661354,1222,251,0.2442560195922851
cod5,categorical_nb,Mexico,Bohol,4,0.3456790123456789,0.1872509960159362,1222,251,0.0688550472259521
cod5,xgboost,Mexico,Dar,4,0.8361204013377925,0.6790123456790124,1222,324,0.2510511875152588
cod5,random_forest,Mexico,Dar,4,0.7591973244147158,0.6882716049382716,1222,324,0.208594799041748
cod5,logistic_regression,Mexico,Dar,4,0.4013377926421404,0.3395061728395062,1222,324,0.245492935180664
cod5,insilico,Dar,Pemba,4,0.75,0.5833333333333334,1293,60,7.69369912147522
cod5,categorical_nb,Mexico,Dar,4,0.1672240802675584,0.1543209876543209,1222,324,0.0759670734405517
cod5,xgboost,Mexico,Pemba,4,0.6166666666666667,0.4833333333333333,1222,60,0.1943449974060058
cod5,random_forest,Mexico,Pemba,4,0.65,0.5333333333333333,1222,60,0.1257228851318359
cod5,logistic_regression,Mexico,Pemba,4,0.4833333333333334,0.3166666666666666,1222,60,0.286125898361206
cod5,insilico,Mexico,Pemba,4,0.7,0.5,1222,60,8.135358095169067
cod5,categorical_nb,Mexico,Pemba,4,0.3333333333333332,0.2166666666666666,1222,60,0.0593049526214599
cod5,xgboost,Mexico,UP,4,0.7362204724409449,0.4804270462633452,1222,281,0.197437047958374
cod5,random_forest,Mexico,UP,4,0.5433070866141732,0.4626334519572954,1222,281,0.1446788311004638
cod5,logistic_regression,Mexico,UP,4,0.8700787401574803,0.4661921708185053,1222,281,0.2430219650268554
cod5,insilico,Dar,Bohol,4,0.6995884773662552,0.450199203187251,1293,251,18.162017822265625
cod5,categorical_nb,Mexico,UP,4,0.3228346456692913,0.1779359430604982,1222,281,0.0719459056854248
cod5,insilico,Mexico,Bohol,4,0.7201646090534979,0.4223107569721115,1222,251,18.220420837402344
cod5,insilico,Dar,UP,4,0.7007874015748031,0.494661921708185,1293,281,19.324997901916504
cod5,insilico,Dar,AP,4,0.6961130742049471,0.5050505050505051,1293,297,20.7741219997406
cod5,insilico,Dar,Mexico,4,0.8494983277591973,0.5686274509803921,1293,306,21.121912002563477
cod5,insilico,Mexico,AP,4,0.7915194346289753,0.4983164983164983,1222,297,22.17666006088257
cod5,insilico,Mexico,Dar,4,0.7123745819397993,0.5401234567901234,1222,324,21.512115955352783
cod5,insilico,Mexico,UP,4,0.7795275590551181,0.4733096085409252,1222,281,17.90006709098816
cod5,categorical_nb,Pemba,AP,4,0.3851590106007067,0.3569023569023569,237,297,0.0751872062683105
cod5,logistic_regression,Pemba,AP,4,0.7773851590106007,0.4511784511784512,237,297,0.0891878604888916
cod5,xgboost,Pemba,AP,4,0.7809187279151943,0.4377104377104377,237,297,0.1027729511260986
cod5,xgboost,Pemba,Bohol,4,0.411522633744856,0.2270916334661354,237,251,0.1075260639190673
cod5,categorical_nb,Pemba,Bohol,4,0.2139917695473251,0.2151394422310757,237,251,0.0376830101013183
cod5,logistic_regression,Pemba,Bohol,4,0.3127572016460905,0.1713147410358565,237,251,0.0702018737792968
cod5,random_forest,Pemba,Bohol,4,0.6625514403292181,0.3027888446215139,237,251,0.1577181816101074
cod5,random_forest,Pemba,AP,4,0.7491166077738516,0.4579124579124579,237,297,0.1594011783599853
cod5,xgboost,Pemba,Dar,4,0.2842809364548494,0.2098765432098765,237,324,0.0987510681152343
cod5,categorical_nb,Pemba,Dar,4,0.3913043478260869,0.345679012345679,237,324,0.1897602081298828
cod5,logistic_regression,Pemba,Dar,4,0.1003344481605351,0.132716049382716,237,324,0.2046148777008056
cod5,xgboost,Pemba,Mexico,4,0.8160535117056856,0.4738562091503268,237,306,0.2187902927398681
cod5,logistic_regression,Pemba,Mexico,4,0.8060200668896321,0.4542483660130719,237,306,0.0593500137329101
cod5,categorical_nb,Pemba,Mexico,4,0.2006688963210703,0.1993464052287581,237,306,0.0536341667175293
cod5,random_forest,Pemba,Dar,4,0.6020066889632106,0.3395061728395062,237,324,0.3695359230041504
cod5,xgboost,Pemba,UP,4,0.7559055118110236,0.4448398576512455,237,281,0.0759749412536621
cod5,random_forest,Pemba,Mexico,4,0.7525083612040133,0.457516339869281,237,306,0.1530458927154541
cod5,categorical_nb,Pemba,UP,4,0.3622047244094487,0.3345195729537366,237,281,0.0411508083343505
cod5,logistic_regression,Pemba,UP,4,0.7834645669291339,0.4234875444839858,237,281,0.0586919784545898
cod5,random_forest,Pemba,UP,4,0.7086614173228346,0.4128113879003559,237,281,0.1799209117889404
cod5,xgboost,UP,AP,4,0.8445229681978799,0.5824915824915825,1124,297,0.1778759956359863
cod5,random_forest,UP,AP,4,0.8904593639575972,0.5521885521885522,1124,297,0.1384551525115966
cod5,categorical_nb,UP,AP,4,0.8833922261484098,0.5656565656565656,1124,297,0.0710170269012451
cod5,logistic_regression,UP,AP,4,0.7773851590106007,0.4814814814814814,1124,297,0.2318000793457031
cod5,xgboost,UP,Bohol,4,0.8106995884773662,0.4621513944223107,1124,251,0.174058198928833
cod5,random_forest,UP,Bohol,4,0.9094650205761317,0.4860557768924303,1124,251,0.2128582000732422
cod5,logistic_regression,UP,Bohol,4,0.6296296296296297,0.3306772908366533,1124,251,0.2226521968841552
cod5,categorical_nb,UP,Bohol,4,0.925925925925926,0.5179282868525896,1124,251,0.0704879760742187
cod5,xgboost,UP,Dar,4,0.5451505016722407,0.3425925925925926,1124,324,0.1760640144348144
cod5,random_forest,UP,Dar,4,0.3645484949832777,0.2962962962962963,1124,324,0.1952269077301025
cod5,logistic_regression,UP,Dar,4,0.0869565217391304,0.1388888888888889,1124,324,0.2279520034790039
cod5,insilico,Pemba,Bohol,4,0.5185185185185185,0.2828685258964143,237,251,16.315556049346924
cod5,categorical_nb,UP,Dar,4,0.6622073578595318,0.4382716049382716,1124,324,0.0733721256256103
cod5,xgboost,UP,Mexico,4,0.7123745819397993,0.3758169934640523,1124,306,0.1931831836700439
cod5,random_forest,UP,Mexico,4,0.8227424749163879,0.5065359477124183,1124,306,0.1387240886688232
cod5,logistic_regression,UP,Mexico,4,0.6956521739130435,0.4673202614379085,1124,306,0.227236270904541
cod5,insilico,Pemba,UP,4,0.6889763779527559,0.4128113879003559,237,281,18.24452805519104
cod5,categorical_nb,UP,Mexico,4,0.842809364548495,0.5294117647058824,1124,306,0.0734200477600097
cod5,insilico,UP,Bohol,4,0.8724279835390947,0.49800796812749,1124,251,17.898651838302612
cod5,xgboost,UP,Pemba,4,0.5333333333333333,0.3833333333333333,1124,60,0.2285540103912353
cod5,random_forest,UP,Pemba,4,0.7333333333333334,0.5,1124,60,0.1563189029693603
cod5,logistic_regression,UP,Pemba,4,0.5,0.3333333333333333,1124,60,0.2202160358428955
cod5,categorical_nb,UP,Pemba,4,0.6666666666666666,0.4666666666666667,1124,60,0.0617008209228515
cod5,insilico,Pemba,Dar,4,0.8193979933110368,0.5524691358024691,237,324,19.672874927520752
cod5,insilico,UP,AP,4,0.872791519434629,0.5622895622895623,1124,297,20.791728973388672
cod5,insilico,Pemba,Mexico,4,0.4214046822742474,0.3039215686274509,237,306,21.30053687095642
cod5,insilico,Pemba,AP,4,0.7597173144876325,0.4915824915824915,237,297,21.62077522277832
cod5,insilico,UP,Dar,4,0.7290969899665551,0.5432098765432098,1124,324,21.038735151290897
cod5,insilico,UP,Pemba,4,0.7333333333333333,0.5,1124,60,7.504378080368042
cod5,insilico,UP,Mexico,4,0.6923076923076923,0.4869281045751634,1124,306,19.66178798675537
cod5,categorical_nb,AP,Bohol,5,0.7489711934156378,0.4342629482071713,1186,251,0.1024789810180664
cod5,random_forest,AP,Dar,5,0.6488294314381271,0.4012345679012346,1186,324,0.1931819915771484
cod5,random_forest,AP,Bohol,5,0.7654320987654321,0.4940239043824701,1186,251,0.2000980377197265
cod5,xgboost,AP,Dar,5,0.7692307692307692,0.5524691358024691,1186,324,0.2156229019165039
cod5,logistic_regression,AP,Bohol,5,0.1193415637860082,0.1394422310756972,1186,251,0.271697998046875
cod5,xgboost,AP,Bohol,5,0.9629629629629628,0.5697211155378487,1186,251,0.2726562023162842
cod5,categorical_nb,AP,Dar,5,0.4414715719063544,0.3209876543209876,1186,324,0.0767111778259277
cod5,categorical_nb,AP,Mexico,5,0.6454849498327759,0.3594771241830065,1186,306,0.0728099346160888
cod5,logistic_regression,AP,Dar,5,0.2040133779264215,0.2037037037037037,1186,324,0.260671854019165
cod5,xgboost,AP,Mexico,5,0.7792642140468227,0.477124183006536,1186,306,0.1811728477478027
cod5,random_forest,AP,Mexico,5,0.8963210702341137,0.565359477124183,1186,306,0.1428499221801757
cod5,logistic_regression,AP,Mexico,5,0.6187290969899666,0.3954248366013072,1186,306,0.2391810417175293
cod5,xgboost,AP,Pemba,5,0.3500000000000001,0.2833333333333333,1186,60,0.177825927734375
cod5,random_forest,AP,Pemba,5,0.5333333333333333,0.3833333333333333,1186,60,0.1510319709777832
cod5,categorical_nb,AP,Pemba,5,0.5333333333333333,0.4333333333333333,1186,60,0.0553619861602783
cod5,logistic_regression,AP,Pemba,5,0.4333333333333332,0.3333333333333333,1186,60,0.2541999816894531
cod5,xgboost,AP,UP,5,0.8228346456692913,0.5587188612099644,1186,281,0.1783521175384521
cod5,random_forest,AP,UP,5,0.9015748031496064,0.5907473309608541,1186,281,0.2039258480072021
cod5,categorical_nb,AP,UP,5,0.6417322834645669,0.4697508896797153,1186,281,0.0776560306549072
cod5,logistic_regression,AP,UP,5,0.6771653543307086,0.491103202846975,1186,281,0.2352666854858398
cod5,xgboost,Bohol,AP,5,0.9081272084805654,0.632996632996633,1001,297,0.1791419982910156
cod5,random_forest,Bohol,AP,5,0.3957597173144876,0.303030303030303,1001,297,0.143043041229248
cod5,categorical_nb,Bohol,AP,5,0.1696113074204948,0.1346801346801346,1001,297,0.0688121318817138
cod5,logistic_regression,Bohol,AP,5,0.2120141342756183,0.2255892255892256,1001,297,0.2163021564483642
cod5,xgboost,Bohol,Dar,5,0.8929765886287625,0.6419753086419753,1001,324,0.2398171424865722
cod5,random_forest,Bohol,Dar,5,0.765886287625418,0.5462962962962963,1001,324,0.1831381320953369
cod5,logistic_regression,Bohol,Dar,5,0.6521739130434783,0.4104938271604938,1001,324,0.1989948749542236
cod5,categorical_nb,Bohol,Dar,5,0.1137123745819397,0.1265432098765432,1001,324,0.0716228485107421
cod5,xgboost,Bohol,Mexico,5,0.7859531772575251,0.5130718954248366,1001,306,0.1716439723968505
cod5,random_forest,Bohol,Mexico,5,0.4581939799331104,0.3431372549019608,1001,306,0.1752610206604004
cod5,logistic_regression,Bohol,Mexico,5,0.1906354515050167,0.1601307189542483,1001,306,0.1992888450622558
cod5,insilico,AP,Pemba,5,0.75,0.5,1186,60,8.204988241195679
cod5,categorical_nb,Bohol,Mexico,5,0.1471571906354515,0.0751633986928104,1001,306,0.1350877285003662
cod5,xgboost,Bohol,Pemba,5,0.3333333333333335,0.3166666666666666,1001,60,0.1729311943054199
cod5,random_forest,Bohol,Pemba,5,0.3,0.2833333333333333,1001,60,0.1293590068817138
cod5,logistic_regression,Bohol,Pemba,5,0.1568627450980393,0.2666666666666666,1001,60,0.2001957893371582
cod5,insilico,Bohol,Pemba,5,0.7833333333333334,0.5,1001,60,8.450167655944824
cod5,categorical_nb,Bohol,Pemba,5,0.1372549019607843,0.1833333333333333,1001,60,0.0542578697204589
cod5,xgboost,Bohol,UP,5,0.7795275590551181,0.4733096085409252,1001,281,0.1754350662231445
cod5,random_forest,Bohol,UP,5,0.3464566929133859,0.2882562277580071,1001,281,0.137355089187622
cod5,logistic_regression,Bohol,UP,5,0.2480314960629919,0.2135231316725978,1001,281,0.2026648521423339
cod5,insilico,AP,Bohol,5,0.925925925925926,0.49800796812749,1186,251,18.93391180038452
cod5,categorical_nb,Bohol,UP,5,0.1023622047244094,0.1530249110320284,1001,281,0.0705599784851074
cod5,insilico,AP,UP,5,0.8740157480314961,0.6370106761565836,1186,281,20.411144018173218
cod5,insilico,Bohol,AP,5,0.7137809187279152,0.4545454545454545,1001,297,20.633429050445557
cod5,insilico,AP,Mexico,5,0.9063545150501672,0.6045751633986928,1186,306,22.357712030410767
cod5,insilico,Bohol,Dar,5,0.6588628762541806,0.4228395061728395,1001,324,21.44249701499939
cod5,insilico,AP,Dar,5,0.802675585284281,0.5648148148148148,1186,324,23.435131072998047
cod5,insilico,Bohol,Mexico,5,0.8662207357859532,0.5392156862745098,1001,306,22.11375880241394
cod5,insilico,Bohol,UP,5,0.4881889763779526,0.4163701067615658,1001,281,17.45348811149597
cod5,categorical_nb,Dar,AP,5,0.402826855123675,0.2962962962962963,1293,297,0.1082439422607421
cod5,random_forest,Dar,AP,5,0.8869257950530036,0.5959595959595959,1293,297,0.1778960227966308
cod5,xgboost,Dar,Bohol,5,0.8518518518518519,0.5657370517928287,1293,251,0.21455979347229
cod5,random_forest,Dar,Bohol,5,0.7160493827160495,0.4900398406374502,1293,251,0.2284040451049804
cod5,categorical_nb,Dar,Bohol,5,0.4897119341563786,0.3745019920318725,1293,251,0.0774540901184082
cod5,xgboost,Dar,AP,5,0.6183745583038869,0.5016835016835017,1293,297,0.2653467655181885
cod5,logistic_regression,Dar,AP,5,0.5618374558303887,0.3771043771043771,1293,297,0.285546064376831
cod5,categorical_nb,Dar,Mexico,5,0.3812709030100334,0.2287581699346405,1293,306,0.0815339088439941
cod5,logistic_regression,Dar,Bohol,5,0.8024691358024691,0.4900398406374502,1293,251,0.267183780670166
cod5,xgboost,Dar,Mexico,5,0.6588628762541806,0.457516339869281,1293,306,0.1834430694580078
cod5,random_forest,Dar,Mexico,5,0.7993311036789297,0.5359477124183006,1293,306,0.1533131599426269
cod5,logistic_regression,Dar,Mexico,5,0.6555183946488294,0.434640522875817,1293,306,0.2533528804779053
cod5,xgboost,Dar,Pemba,5,0.4833333333333334,0.4,1293,60,0.1815121173858642
cod5,random_forest,Dar,Pemba,5,0.6166666666666667,0.45,1293,60,0.16115403175354
cod5,categorical_nb,Dar,Pemba,5,0.4333333333333333,0.4166666666666667,1293,60,0.0648367404937744
cod5,logistic_regression,Dar,Pemba,5,0.3166666666666667,0.2833333333333333,1293,60,0.2890481948852539
cod5,xgboost,Dar,UP,5,0.5944881889763779,0.4839857651245551,1293,281,0.1880791187286377
cod5,random_forest,Dar,UP,5,0.8307086614173229,0.5729537366548043,1293,281,0.1616568565368652
cod5,categorical_nb,Dar,UP,5,0.4488188976377952,0.4021352313167259,1293,281,0.0922639369964599
cod5,xgboost,Mexico,AP,5,0.911660777385159,0.6195286195286195,1222,297,0.1995940208435058
cod5,logistic_regression,Dar,UP,5,0.5433070866141732,0.3807829181494662,1293,281,0.2585089206695556
cod5,random_forest,Mexico,AP,5,0.6325088339222615,0.5185185185185185,1222,297,0.153688907623291
cod5,categorical_nb,Mexico,AP,5,0.5159010600706715,0.2760942760942761,1222,297,0.0764470100402832
cod5,logistic_regression,Mexico,AP,5,0.7703180212014135,0.5151515151515151,1222,297,0.2590992450714111
cod5,xgboost,Mexico,Bohol,5,0.7407407407407407,0.4621513944223107,1222,251,0.1999197006225586
cod5,random_forest,Mexico,Bohol,5,0.6460905349794239,0.5139442231075697,1222,251,0.2377588748931884
cod5,logistic_regression,Mexico,Bohol,5,0.3786008230452676,0.250996015936255,1222,251,0.250680923461914
cod5,categorical_nb,Mexico,Bohol,5,0.3909465020576133,0.2310756972111553,1222,251,0.0682129859924316
cod5,xgboost,Mexico,Dar,5,0.7959866220735785,0.6080246913580247,1222,324,0.1887769699096679
cod5,random_forest,Mexico,Dar,5,0.8160535117056856,0.6419753086419753,1222,324,0.1799890995025634
cod5,logistic_regression,Mexico,Dar,5,0.4280936454849497,0.3271604938271605,1222,324,0.2452297210693359
cod5,insilico,Dar,Pemba,5,0.6499999999999999,0.5333333333333333,1293,60,8.12617301940918
cod5,categorical_nb,Mexico,Dar,5,0.2274247491638795,0.1759259259259259,1222,324,0.0785188674926757
cod5,xgboost,Mexico,Pemba,5,0.75,0.55,1222,60,0.1877570152282714
cod5,random_forest,Mexico,Pemba,5,0.6666666666666666,0.55,1222,60,0.1723380088806152
cod5,logistic_regression,Mexico,Pemba,5,0.55,0.4166666666666667,1222,60,0.2423470020294189
cod5,insilico,Mexico,Pemba,5,0.6666666666666667,0.4833333333333333,1222,60,8.2637619972229
cod5,categorical_nb,Mexico,Pemba,5,0.4166666666666667,0.2,1222,60,0.0602879524230957
cod5,xgboost,Mexico,UP,5,0.7755905511811024,0.5729537366548043,1222,281,0.1955220699310302
cod5,random_forest,Mexico,UP,5,0.5433070866141732,0.4590747330960854,1222,281,0.1366157531738281
cod5,logistic_regression,Mexico,UP,5,0.7795275590551181,0.5231316725978647,1222,281,0.2459666728973388
cod5,insilico,Dar,Bohol,5,0.6872427983539094,0.4661354581673306,1293,251,18.42550301551819
cod5,categorical_nb,Mexico,UP,5,0.452755905511811,0.2277580071174377,1222,281,0.0855133533477783
cod5,insilico,Mexico,Bohol,5,0.8477366255144032,0.5219123505976095,1222,251,18.156923055648804
cod5,insilico,Dar,UP,5,0.7637795275590551,0.5765124555160143,1293,281,19.29293704032898
cod5,insilico,Dar,AP,5,0.646643109540636,0.4713804713804714,1293,297,20.252186059951782
cod5,insilico,Dar,Mexico,5,0.826086956521739,0.5359477124183006,1293,306,21.398638248443604
cod5,insilico,Mexico,AP,5,0.784452296819788,0.5117845117845118,1222,297,21.952800035476685
cod5,insilico,Mexico,Dar,5,0.6989966555183946,0.5092592592592593,1222,324,23.150880098342896
cod5,insilico,Mexico,UP,5,0.8543307086614174,0.5480427046263345,1222,281,19.015820026397705
cod5,logistic_regression,Pemba,AP,5,0.7561837455830389,0.4006734006734007,237,297,0.0701580047607421
cod5,categorical_nb,Pemba,AP,5,0.3639575971731449,0.3131313131313131,237,297,0.0831000804901123
cod5,xgboost,Pemba,Bohol,5,0.6790123456790125,0.3187250996015936,237,251,0.1103010177612304
cod5,xgboost,Pemba,AP,5,0.7809187279151943,0.4511784511784512,237,297,0.1132628917694091
cod5,categorical_nb,Pemba,Bohol,5,0.2139917695473251,0.2111553784860557,237,251,0.0733461380004882
cod5,logistic_regression,Pemba,Bohol,5,0.3621399176954732,0.2231075697211155,237,251,0.103525161743164
cod5,random_forest,Pemba,Bohol,5,0.6707818930041152,0.350597609561753,237,251,0.1828689575195312
cod5,random_forest,Pemba,AP,5,0.7102473498233215,0.4781144781144781,237,297,0.1888709068298339
cod5,xgboost,Pemba,Dar,5,0.6053511705685618,0.4074074074074074,237,324,0.077531099319458
cod5,categorical_nb,Pemba,Dar,5,0.3946488294314382,0.3425925925925926,237,324,0.0471749305725097
cod5,logistic_regression,Pemba,Dar,5,0.1070234113712373,0.1481481481481481,237,324,0.0568089485168457
cod5,logistic_regression,Pemba,Mexico,5,0.8127090301003345,0.4803921568627451,237,306,0.0622458457946777
cod5,xgboost,Pemba,Mexico,5,0.8093645484949833,0.4967320261437908,237,306,0.1329541206359863
cod5,categorical_nb,Pemba,Mexico,5,0.2040133779264215,0.196078431372549,237,306,0.0535171031951904
cod5,random_forest,Pemba,Dar,5,0.8026755852842808,0.4753086419753086,237,324,0.2083871364593505
cod5,xgboost,Pemba,UP,5,0.7401574803149606,0.4697508896797153,237,281,0.0917098522186279
cod5,random_forest,Pemba,Mexico,5,0.7558528428093645,0.4738562091503268,237,306,0.2180249691009521
cod5,logistic_regression,Pemba,UP,5,0.7559055118110236,0.4412811387900356,237,281,0.0613548755645751
cod5,categorical_nb,Pemba,UP,5,0.3661417322834644,0.3629893238434163,237,281,0.0580260753631591
cod5,random_forest,Pemba,UP,5,0.7007874015748031,0.4448398576512455,237,281,0.142413854598999
cod5,xgboost,UP,AP,5,0.7915194346289752,0.4612794612794613,1124,297,0.1823699474334716
cod5,random_forest,UP,AP,5,0.8374558303886925,0.4814814814814814,1124,297,0.1605226993560791
cod5,categorical_nb,UP,AP,5,0.8798586572438163,0.5151515151515151,1124,297,0.067685842514038
cod5,logistic_regression,UP,AP,5,0.8127208480565371,0.4478114478114478,1124,297,0.2219769954681396
cod5,xgboost,UP,Bohol,5,0.7901234567901234,0.4900398406374502,1124,251,0.1810512542724609
cod5,random_forest,UP,Bohol,5,0.7818930041152263,0.4780876494023904,1124,251,0.1635220050811767
