csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6929824561403508,0.27999999999999997,1753478045,,False,1,4d886601,2025-07-25_17-14-05,0.32460689544677734,0.32460689544677734,46481,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.32460689544677734,1
