csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8410958904109588,0.31500000000000006,1753478992,,False,1,caf1de4e,2025-07-25_17-29-52,1.1472902297973633,1.1472902297973633,52479,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,1.1472902297973633,1
