csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8608791208791209,0.34600000000000003,1753478963,,False,1,7941fa6c,2025-07-25_17-29-23,0.9793422222137451,0.9793422222137451,52292,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.9793422222137451,1
