experiment_id,experiment_type,train_site,test_site,csmf_accuracy,cod_accuracy,csmf_accuracy_ci,cod_accuracy_ci,n_train,n_test,execution_time_seconds,tuning_time_seconds,training_time_seconds,inference_time_seconds,worker_id,retry_count,error,model,training_fraction,csmf_accuracy_ci_lower,csmf_accuracy_ci_upper,cod_accuracy_ci_lower,cod_accuracy_ci_upper
xgboost_training_size_Mexico_Mexico_size1.0,training_size,Mexico,Mexico,0.8594771241830066,0.4411764705882353,"[0.7586960248580308, 0.8696078431372549]","[0.401062091503268, 0.4869281045751634]",1222,306,0.8043310642242432,,0.7448670864105225,0.05068182945251465,20caba1ad7be122285abb87c0bef4852fa6e360c39f30d5f51d75983,0,,xgboost,1.0,0.7586960248580308,0.8696078431372549,0.401062091503268,0.4869281045751634
insilico_in_domain_Pemba_Pemba_size1.0,in_domain,Pemba,Pemba,0.8813559322033898,0.5333333333333333,"[0.7411016949152542, 0.9029661016949153]","[0.46958333333333335, 0.6545833333333333]",237,60,26.236119031906128,,0.001980304718017578,25.281250715255737,c5b032873324bfa858e659af33f86691b0324a5a705dceb0053a9600,0,,insilico,1.0,0.7411016949152542,0.9029661016949153,0.46958333333333335,0.6545833333333333
insilico_out_domain_Mexico_Pemba_size1.0,out_domain,Mexico,Pemba,0.30000000000000004,0.16666666666666666,"[0.2075, 0.38333333333333336]","[0.08625000000000003, 0.25458333333333333]",1222,60,32.32666993141174,,0.0030379295349121094,31.964282989501953,6c3210a25dba58251cd502e49f2be89b956fd9147eb9c32942d7f680,0,,insilico,1.0,0.2075,0.38333333333333336,0.08625000000000003,0.25458333333333333
insilico_out_domain_AP_Pemba_size1.0,out_domain,AP,Pemba,0.3666666666666667,0.23333333333333334,"[0.23333333333333336, 0.44999999999999996]","[0.15, 0.32125]",1186,60,35.112711906433105,,0.00391697883605957,34.77804398536682,e45be9816efe3a114d96c3936f30c59507353eaf88a071ae5fc612a5,0,,insilico,1.0,0.23333333333333336,0.44999999999999996,0.15,0.32125
insilico_out_domain_Pemba_AP_size1.0,out_domain,Pemba,AP,0.33783783783783783,0.14814814814814814,"[0.2972972972972973, 0.38944256756756745]","[0.10925925925925926, 0.17937710437710436]",237,297,60.664194107055664,,0.0017919540405273438,60.53183317184448,629eec68461662a66b513550ae855784b79bd3d094117294ce6a5c8b,0,,insilico,1.0,0.2972972972972973,0.38944256756756745,0.10925925925925926,0.17937710437710436
insilico_out_domain_Pemba_Mexico_size1.0,out_domain,Pemba,Mexico,0.2557377049180327,0.08823529411764706,"[0.19984415444348574, 0.2968852459016394]","[0.06772875816993465, 0.12834967320261437]",237,306,62.1537880897522,,0.0016770362854003906,61.36544609069824,8260d83af43240776c1534a6baa13c4a41d9ab22f06ed6f83ae75f2f,0,,insilico,1.0,0.19984415444348574,0.2968852459016394,0.06772875816993465,0.12834967320261437
insilico_out_domain_Mexico_AP_size1.0,out_domain,Mexico,AP,0.3905723905723907,0.20202020202020202,"[0.33173400673400677, 0.4377104377104377]","[0.16986531986531986, 0.23905723905723905]",1222,297,76.85506010055542,,0.0030372142791748047,76.48050117492676,eb061f1ab412c979904f950a1e777867b5d72ab78e69653e1e6f66ad,0,,insilico,1.0,0.33173400673400677,0.4377104377104377,0.16986531986531986,0.23905723905723905
insilico_training_size_Mexico_Mexico_size0.5,training_size,Mexico,Mexico,0.7409836065573772,0.27450980392156865,"[0.6678337619200686, 0.7699180327868852]","[0.23202614379084968, 0.3312908496732026]",611,306,79.78547215461731,,0.0017540454864501953,79.5513048171997,ce18a1f8ce042972635bd709773fad77724544d417cf35f61872f779,0,,insilico,0.5,0.6678337619200686,0.7699180327868852,0.23202614379084968,0.3312908496732026
insilico_training_size_Mexico_Mexico_size0.25,training_size,Mexico,Mexico,0.7475409836065574,0.27124183006535946,"[0.6754098360655738, 0.7681147540983606]","[0.2400326797385621, 0.31552287581699345]",305,306,79.71584105491638,,0.0021800994873046875,79.38825917243958,a56164ec6834e6ba153bb9c6d2a0737a3461dc28f6bcd66ecf88ae03,0,,insilico,0.25,0.6754098360655738,0.7681147540983606,0.2400326797385621,0.31552287581699345
insilico_in_domain_Mexico_Mexico_size1.0,in_domain,Mexico,Mexico,0.7409836065573772,0.3562091503267974,"[0.6655737704918032, 0.7692197042751527]","[0.293218954248366, 0.42516339869281045]",1222,306,83.1689190864563,,0.002532958984375,82.19174194335938,7fb5cd29c05f9a2cea96c92f627b734cf84d056d067eacbe8664386c,0,,insilico,1.0,0.6655737704918032,0.7692197042751527,0.293218954248366,0.42516339869281045
insilico_out_domain_AP_Mexico_size1.0,out_domain,AP,Mexico,0.5816993464052287,0.2581699346405229,"[0.5163398692810457, 0.611764705882353]","[0.20825163398692811, 0.3122549019607843]",1186,306,85.37290096282959,,0.0029082298278808594,84.96148586273193,b5def9aef1dc2284c6fbac142be051134b4adc2e5e663e2cd85c64cd,0,,insilico,1.0,0.5163398692810457,0.611764705882353,0.20825163398692811,0.3122549019607843
insilico_in_domain_AP_AP_size1.0,in_domain,AP,AP,0.7972972972972974,0.4276094276094276,"[0.7348786286286285, 0.8123737373737374]","[0.38106060606060604, 0.4781144781144781]",1186,297,89.15341997146606,,0.0024378299713134766,88.18596196174622,7c5054f269dabad8c7eda8e0f05aef20b341ac91b362632cdc7ab3fe,0,,insilico,1.0,0.7348786286286285,0.8123737373737374,0.38106060606060604,0.4781144781144781
insilico_training_size_Mexico_Mexico_size0.75,training_size,Mexico,Mexico,0.7442622950819673,0.3137254901960784,"[0.6785130718954249, 0.7593954248366013]","[0.25457516339869285, 0.3701797385620915]",916,306,95.54480695724487,,0.001898050308227539,95.44873189926147,37079ed7bd2ea08d2fa4810f3673a1e62b53126cd157cbafe0a8729f,0,,insilico,0.75,0.6785130718954249,0.7593954248366013,0.25457516339869285,0.3701797385620915
insilico_training_size_Mexico_Mexico_size1.0,training_size,Mexico,Mexico,0.7409836065573772,0.3562091503267974,"[0.6655737704918032, 0.7692197042751527]","[0.293218954248366, 0.42516339869281045]",1222,306,49.19980311393738,,0.0017971992492675781,48.90495777130127,37079ed7bd2ea08d2fa4810f3673a1e62b53126cd157cbafe0a8729f,0,,insilico,1.0,0.6655737704918032,0.7692197042751527,0.293218954248366,0.42516339869281045
