csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8712328767123287,0.33249999999999996,1753478982,,False,1,5dce83aa,2025-07-25_17-29-42,1.4001200199127197,1.4001200199127197,52408,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,1.4001200199127197,1
