csmf_accuracy,cod_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8712328767123287,0.3075,1753478987,,False,1,46b04751,2025-07-25_17-29-47,0.42878293991088867,0.42878293991088867,52454,wse-dsai-ggp67pg757.win.ad.jhu.edu,127.0.0.1,0.42878293991088867,1
